Genename	UniProtID	Length	Hk	genelength
Fbxl21	Q8BFZ4	434	0	15426
Sumf2	Q8BPG6	308	1	17064
Slc18a2	Q8BRU6	517	0	35116
Ndrg4	Q8BTG7	352	0	38139
Gprasp2	Q8BUY8	826	0	5696
Rps6ka5	Q8C050	863	1	178544
Endod1	Q8C522	501	0	27517
Mosmo	Q8C784	167	0	57236
Aph1b	Q8C7N7	257	0	20288
Spef2	Q8C9J3	1724	0	170675
Cntrob	Q8CB62	887	0	24288
Dnajc27	Q8CFP6	273	1	28023
Otud6b	Q8K2H2	294	0	17089
Trim31	Q8R0K2	507	0	12096
Vmn1r220	Q8R272	298	0	9461
Vmn1r75	Q8R289	305	0	9677
Vmn1r33	Q8R2E0	305	0	7739
Vps18	Q8R307	973	0	9713
Rdh10	Q8VCH7	341	0	27960
Or4f58	Q8VET0	312	0	4756
Or6c3b	Q8VFI3	308	0	3665
Dnah5	Q8VHE6	4621	0	268300
Dcaf11	Q91VU6	549	0	10059
Zfp65	Q91W94	390	0	23864
Ackr4	Q924I3	350	0	42776
Gtpbp4	Q99ME9	634	0	29752
Cep41	Q99NF3	373	0	40292
Retn	Q99P87	114	0	4340
Prps2	Q9CS42	318	0	36427
Thumpd2	Q9CZB3	528	0	38750
Tbc1d7	Q9D0K0	293	0	19761
Tmem88	Q9D0N8	159	0	1715
Magec2	Q9D4D2	429	0	8579
Tmem269	Q9D4Y8	254	0	13162
Med11	Q9D8C6	117	0	1808
Rsph3b	Q9DA80	389	0	44269
Or8c16	Q9EQB2	313	0	3651
Scnn1g	Q9WU39	655	0	33996
Clic1	Q9Z1Q5	241	0	8783
Trav8-1	A0A075B641	109	0	476
Gm28510	A0A087WP28	240	0	31954
Iglc1	A0A0G2JE99	106	0	453
Ifitm6	A0A1B0GS75	124	0	2225
Gm47969	A0A1Y7VJH8	109	0	1014
Gm2832	A0AA74KT35	240	0	72373
AAdacl4fm3	B1AVU7	408	0	18213
Akirin2	B1AXD8	201	1	15971
Rfx8	D3YU81	596	0	55696
Vmn1r240	D3YZG3	307	0	923
Tmem217b	E9PWY5	170	0	30996
Sptbn4	E9PX29	2561	0	91303
Zfp712	E9PXJ4	705	0	22574
Spata31d1d	E9Q5W2	1247	0	5827
Vmn1r173	E9Q8V7	313	0	10306
Fcgbp	E9Q9C6	2583	0	49626
Apon	G3X9D6	251	0	1800
Poglut3	G5E897	503	0	17842
2610028H24Rik	G5E8K1	270	0	12029
Gm6408	J3QNG1	320	0	2739
Ephb6	O08644	1014	0	15027
Bet1	O35623	118	0	10073
Actn3	O88990	900	0	16693
Ada	P03958	352	0	23655
Cebpb	P28033	296	0	1503
Grn	P28798	589	0	6733
Mybl2	P48972	704	0	30001
S100a1	P56565	94	0	-
Ctdsp1	P58466	261	0	5776
Tbpl1	P62340	186	0	28059
Clec4f	P70194	548	0	-
Chl1	P70232	1209	0	239625
Nfib	P97863	570	0	415577
Gdf9	Q07105	441	0	6881
Bpifa6	Q0VGU8	367	0	25550
Fbxw18	Q3TSA9	469	0	25966
Mtcl1	Q3UHU5	1945	0	112768
Ampd1	Q3V1D3	745	0	25706
Pkdcc	Q5RJI4	492	0	9778
Pfpl	Q5RKV8	702	0	4205
Adam2	Q60718	735	0	50404
Il12rb1	Q60837	738	0	12975
Or4b13	Q60881	305	0	7462
Pafah1b3	Q61205	232	0	2937
Mns1	Q61884	491	0	24014
Hand1	Q64279	216	0	4113
Mysm1	Q69Z66	819	0	37060
Pdcd11	Q6NS46	1862	1	41097
Kdm3a	Q6PCM1	1323	0	44018
Ints6	Q6PCM2	883	0	84839
Zfp677	Q6PEP4	634	0	15517
Rfx4	Q7TNK1	735	0	150476
Hjv	Q7TQ32	420	0	4038
Or2y8	Q7TQT6	311	0	935
Or4f52	Q7TQY8	312	0	4926
Or8b38	Q7TRE0	309	0	929
Ccp110	Q7TSH4	1004	0	24472
Samd10	Q7TST3	202	0	3994
Arhgap33	Q80YF9	1305	0	12834
Gemin8	Q8BHE1	238	0	20058
Fam124b	Q8BLQ0	456	0	19767
Mab21l2	Q8BPP1	359	0	2702
Ppm1k	Q8BXN7	372	0	28966
Nmur2	Q8BZ39	395	0	16023
Cpne1	Q8C166	536	0	40123
Spem2	Q8C5U4	503	0	1899
Tbc1d14	Q8CGA2	694	0	-
Trip10	Q8CJ53	603	0	14210
Cenpi	Q8K1K4	746	0	54555
Rhno1	Q8K3A4	235	0	-
Rbmx2	Q8R0F5	326	1	15719
Timd2	Q8R183	305	0	-
Or4n4	Q8VFT5	308	0	5733
Or5e1	Q8VFZ3	309	0	5827
Etfrf1	Q91V16	86	0	5805
Fgfrl1	Q91V87	529	0	14542
Lrrc26	Q91W20	331	0	1265
Ugt2b38	Q91WH2	530	0	14261
Taf5l	Q91WQ5	589	1	25079
Rnf167	Q91XF4	347	1	4186
Osbpl1a	Q91XL9	950	0	186527
Spdl1	Q923A2	608	0	24451
Dpy30	Q99LT0	99	1	24470
Arl8b	Q9CQW2	186	1	42179
Polr3k	Q9CQZ7	108	0	6493
Oxld1	Q9CR10	201	0	1462
Zswim1	Q9CWV7	455	1	4185
Lce1b	Q9D149	137	0	1276
4930556J24Rik	Q9D4U7	146	0	39237
Ift22	Q9DAI2	185	0	7254
Hmg20a	Q9DC33	346	1	78327
Vmn1r148	Q9EPS5	307	0	923
Akip1	Q9JJR5	212	0	8499
Psmg1	Q9JK23	289	1	11027
Slamf1	Q9QUM4	343	0	34057
Rnd2	Q9QYM5	227	0	6854
Mfap5	Q9QZJ6	164	0	23445
Preb	Q9WUQ2	417	1	9508
Pla2g1b	Q9Z0Y2	146	0	8460
Arih1	Q9Z1K5	555	1	98360
Ighv16-1	A0A075B5S0	99	0	453
Prob1	A0A087WR45	1010	0	4887
Gm29106	A0A087WSP8	697	0	25765
Trbj2-1	A0A0A6YWW0	17	0	49
Gm21663	A0A0G2JE01	267	0	6590
Or2t35	A0A0U1RQ01	322	0	8797
Ccdc201	A0A1B0GS61	206	0	5416
Gm7324	A0A2I3BRL8	388	0	17550
Zfp469	A0A571BEL3	3765	0	14030
Pglyrp3	A1A547	347	0	16999
Atxn7l3	A2AWT3	347	0	7331
Tex28	B1AYN9	409	0	16894
Klri1	B2KG20	248	0	19914
Or10ak12	B2RVY8	335	0	1147
Exoc1l	B9EK06	172	0	32609
Or51v14	E9PZ66	313	0	7639
Eid2b	E9Q2Y0	151	1	1750
Prb1c	E9Q7E4	283	0	3093
Znf142	G5E869	1843	0	23119
Fpgt	G5E8F4	590	0	8485
Odaph	J3QNT8	126	0	7845
Or51aa5	K7N609	323	0	4381
Vmn2r77	L7N2B7	854	0	20113
Vmn2r71	L7N2D8	851	0	61593
Folh1	O35409	752	0	56966
Socs3	O35718	225	0	3968
Soat2	O88908	525	0	12943
Tpbpa	P13438	124	0	-
Cr2	P19070	1025	0	-
Zfy2	P20662	777	0	64394
Hsd17b8	P50171	259	0	2027
Idh3g	P70404	393	0	7934
Hpca	P84075	193	0	10466
Atp5pf	P97450	108	1	7759
Polr2c	P97760	275	1	16085
Mllt11	P97783	90	0	13036
Nrsn1	P97799	196	0	18462
Gsdma2	Q32M21	443	0	11205
Cnnm3	Q32NY4	713	0	16370
Klhl21	Q3U410	597	0	8877
Ube2z	Q3UE37	356	1	17956
Trpc5os	Q3UHV4	110	0	20485
Gramd2a	Q3V3G7	320	0	38730
Cstdc5	Q497J0	97	0	8366
Herc2	Q4U2R1	4836	1	181604
Slc10a7	Q5PT53	340	0	224657
Bcap29	Q61334	240	1	43691
Slx4	Q6P1D7	1565	0	24665
Ckmt2	Q6P8J7	419	0	23498
Atp1a3	Q6PIC6	1013	0	27791
Slc22a27	Q76M72	551	0	101639
Or14a257	Q7TS06	332	0	6162
Fbxo5	Q7TSG3	421	0	6440
Kcnf1	Q7TSH7	493	0	4788
Ahcyl1	Q80SW1	530	0	33442
Dnph1	Q80VJ3	173	0	2913
C2cd2l	Q80X80	706	1	11048
Lair1	Q8BG84	263	0	59777
Cep128	Q8BI22	1102	0	385917
Srsf7	Q8BL97	267	1	7227
Lypd1	Q8BLC3	141	0	45479
A830031A19Rik	Q8BNT5	113	0	26099
Dmxl2	Q8BPN8	3032	0	136468
Cndp1	Q8BUG2	492	0	-
Zbtb49	Q8BXX2	756	0	30722
Ttc24	Q8BYG0	334	0	-
Aqp12	Q8CHJ2	290	0	5935
Fanci	Q8K368	1330	0	58335
Syngr3	Q8R191	229	0	4863
Vmn1r178	Q8R2B6	304	0	3613
Gpsm2	Q8VDU0	679	0	43671
Grk5	Q8VEB1	590	0	206219
Or7d10	Q8VEY9	312	0	12259
Or5an9	Q8VF59	312	0	11557
Or2a56	Q8VFS6	310	0	7697
Or1ad6	Q8VGH0	315	0	6583
Or4a70	Q8VGM6	306	0	5955
Smc1b	Q920F6	1248	0	67275
Tf	Q921I1	697	0	26443
Edem1	Q925U4	652	0	30715
Bco2	Q99NF1	532	0	22094
Nenf	Q9CQ45	171	0	11405
Rwdd1	Q9CQK7	243	1	23069
Capza1b	Q9CR52	288	0	3378
Golt1b	Q9CR60	138	1	16637
Rnf135	Q9CWS1	417	0	15906
Rpusd4	Q9CWX4	377	1	9866
Acbd6	Q9D061	282	1	133210
Dmac2	Q9D7K5	258	0	6137
Krtap3-3	Q9D7P0	99	0	-
Mrps11	Q9DCA2	191	0	-
Cwc15	Q9JHS9	229	1	9960
Rnf32	Q9JIT1	368	0	32465
Kcnq5	Q9JK45	933	0	563539
Prpf40a	Q9R1C7	953	0	56998
Map3k6	Q9WTR2	1291	0	-
Insl5	Q9WUG6	135	0	8970
Phlda3	Q9WV95	125	0	3017
Slc25a20	Q9Z2Z6	301	0	22553
Or10al6	W4VSP0	330	0	5142
Gm20911	A0A087WSS0	222	0	26084
Igha	A0A0A6YXW6	389	0	5406
Pramel41	A0A0J9YUM1	481	0	4545
Igkv5-37	A0A140T8N4	115	0	561
Gm45521	A0A1B0GRK0	198	0	3348
Gm47429	A0A286YCQ8	80	0	504
Slc4a9	A0A494BA31	952	0	28126
None	A0A9L6KEC7	50	0	152
LOC100862192	A0AAG1GHN1	407	0	-
Ep300	B2RWS6	2412	1	66726
Dgkh	D3YXJ0	1211	0	174026
Abca16	E9PWJ7	1678	0	135166
Zfp988	F6VKC7	633	0	28060
Cyp4a31	F8WGU9	509	0	15366
Gm5916	G5E8W5	102	0	8959
AK157302	I3ITR1	129	0	1923
Ascl5	M0QWB7	188	0	566
Diaph1	O08808	1255	0	91875
Faah	O08914	579	0	50781
Limk2	O54785	638	0	64933
Slc6a2	O55192	617	0	41588
P4hb	P09103	509	1	12955
Nid1	P10493	1245	0	74718
Ppp1r15a	P17564	657	0	3352
Snrpb	P27048	231	1	7768
Etv4	P28322	485	0	15629
Tnfsf8	P32972	239	0	30039
Hsf1	P38532	525	1	24491
Id3	P41133	119	0	2258
Nf2	P46662	596	1	83691
Pax7	P47239	503	0	96466
Fosl1	P48755	273	0	8399
Pms2	P54279	859	0	24004
Polr2i	P60898	125	0	1442
Rps27a	P62983	156	0	2263
Pcsk1	P63239	753	0	45035
Nrtn	P97463	195	0	6205
Tarbp2	P97473	365	1	5484
Anp32e	P97822	260	1	18144
Pou6f1	Q07916	301	0	24666
Or2h2	Q0VEL5	310	0	4628
Crtam	Q149L7	393	0	34937
Helq	Q2VPA6	1069	1	36453
Exoc5	Q3TPX4	708	1	62563
Atp13a5	Q3TYU2	1216	0	146947
Esyt1	Q3U7R1	1092	0	15906
Slc44a5	Q5RJI2	710	0	298286
5730522E02Rik	Q5SP45	163	0	608000
Sntb2	Q61235	520	0	83964
Tle4	Q62441	773	1	149901
Maoa	Q64133	526	0	68120
Zcchc2	Q69ZB8	1166	0	43668
Egfl8	Q6GUQ1	293	0	2622
Bfsp2	Q6NVD9	416	0	55496
Hdac4	Q6NZM9	1076	1	266920
Tlr13	Q6R5N8	991	0	17289
Gpr75	Q6X632	540	0	8371
Glis3	Q6XP49	780	0	421226
Fmnl3	Q6ZPF4	1028	0	53257
Spag5	Q7TME2	1165	0	20928
Cdsn	Q7TPC1	561	0	5052
Or10v9	Q7TQS3	318	0	8479
Or8d1	Q7TRB7	308	0	930
Chst14	Q80V53	376	0	2089
Ifne	Q80ZF2	192	0	663
Bnc2	Q8BMQ3	1127	0	400180
Hlf	Q8BW74	295	0	54359
Garre1	Q8C5X1	1059	0	76844
Fate1	Q8CEK7	99	0	16060
Kat14	Q8CID0	779	0	38693
Unc5d	Q8K1S2	956	0	572919
Edc3	Q8K2D3	508	1	43959
Trpt1	Q8K3A2	249	0	2915
Rab38	Q8QZZ8	211	0	61299
Aldh1l1	Q8R0Y6	902	0	113776
Tasp1	Q8R1G1	420	0	233325
Vmn1r219	Q8R271	312	0	8842
Art3	Q8R2G4	371	0	82801
Or6c211	Q8VEU1	318	0	6876
Satb2	Q8VI24	733	0	184669
Ajuba	Q91XC0	547	0	10086
Slc35b2	Q91ZN5	431	0	3797
Tlcd1	Q99JT6	247	0	5198
Arhgef25	Q9CWR0	618	0	-
Rcc1l	Q9CYF5	461	0	28720
None	Q9CYS6	286	0	9593
Ube2v2	Q9D2M8	145	0	43696
Cimip2a	Q9D4K5	319	0	3535
Lyzl6	Q9DA11	148	0	7820
Ift46	Q9DB07	301	1	25539
Bbs10	Q9DBI2	713	0	3048
Icmt	Q9EQK7	283	1	-
Sh2b2	Q9JID9	621	0	28409
Fastk	Q9JIX9	511	1	-
Nectin1	Q9JKF6	515	0	88674
Gde1	Q9JL56	331	0	17233
Afdn	Q9QZQ1	1820	0	145611
Ctsj	Q9R014	334	0	5780
Morc1	Q9WVL5	950	0	199663
Tjp2	Q9Z0U1	1167	0	130525
Cfap77	A0A087WRI3	283	0	128117
Igkv4-59	A0A0B4J1I8	117	0	539
Traj56	A0A0G2JDZ0	21	0	62
Ighv1-74	A0A0G2JGK2	117	0	432
Mlh3	A0A1Y7VMP7	1443	0	36079
Vmn1r221	A0A494B935	312	0	8786
Gm29695	A0A494B999	33	0	18089
Fscb	A1EGX6	1074	0	-
Camta1	A2A891	1682	0	802351
Zfp982	A2A8Q4	368	0	21069
Zfp968	A2ART2	485	0	12785
Or4c12b	A2AUA4	310	0	5809
Or8h7	A2AVA9	315	0	5443
Pm20d2	A3KG59	431	0	15507
Phf11	A6H5X4	337	0	18063
Esp8	F7AMQ8	149	0	10399
Nxph4	G3X9N5	304	0	9086
Saxo5	G3XA23	500	0	16319
Vmn2r2	L7N2E9	908	0	26650
Kcnu1	O54982	1121	0	-
Cops4	O88544	406	1	29494
Cldn1	O88551	211	0	15199
Gdap1	O88741	358	0	18909
Hoxd4	P10628	250	0	17231
Dnmt1	P13864	1620	1	52679
Krt19	P19001	403	0	7855
Cyp2d11	P24457	504	0	4868
Grin1	P35438	938	0	28006
Pgf	P49764	158	0	11155
Sesn1	P58006	492	0	98489
Ap2s1	P62743	142	0	10884
Hspd1	P63038	573	1	10408
Crip1	P63254	77	0	7563
Hint1	P70349	126	1	4118
Fbp2	P70695	339	0	21545
Or7e178	Q0VAX9	331	0	23942
Vgf	Q0VGU4	617	0	6959
Nlrp1a	Q2LKU9	1182	0	52468
Milr1	Q3TB92	246	0	17568
Foxred1	Q3TQB2	487	0	6849
Mast3	Q3U214	1321	0	26937
Srek1ip1	Q4V9W2	153	0	46790
Tmprss11e	Q5S248	423	0	40629
Cep250	Q60952	2414	0	42442
Itm2a	Q61500	263	0	6277
Mrps31	Q61733	384	1	18304
Actr3b	Q641P0	418	0	90691
Atp4a	Q64436	1034	0	13325
Spink7	Q6IE32	85	0	4133
Gm5414	Q6IFZ8	552	0	4160
Ddx31	Q6NZQ2	687	1	65165
Ippk	Q6P1C1	489	1	43324
Cdc14b	Q6PFY9	485	0	86022
Fcsk	Q7TMC8	1090	0	20032
Txndc16	Q7TN22	820	0	86863
Or8b54	Q7TRC0	313	0	5953
Or6c217	Q7TRH3	310	0	5297
Pgm2	Q7TSV4	620	0	35401
Clec16a	Q80U30	1036	0	199539
Alkal2	Q80UG6	151	0	9532
Prss34	Q80UR4	318	0	1774
Lrrc1	Q80VQ1	524	0	114047
Mrps35	Q8BJZ4	320	0	-
Tbck	Q8BM85	893	1	-
Atosb	Q8BR27	538	0	13806
Tmem63c	Q8CBX0	802	0	68703
Lrif1	Q8CDD9	755	0	51590
H2ac1	Q8CGP4	129	0	389
Tmie	Q8K467	153	0	14402
Wrap53	Q8VC51	532	1	18497
Mrpl50	Q8VDT9	159	1	8497
Fbxo33	Q8VE08	562	0	19070
Or8u8	Q8VFL0	319	0	6271
Or51f1d	Q8VG25	319	0	959
Or8k16	Q8VGC7	313	0	941
Or1ad1	Q8VGH1	307	0	4626
Wdr13	Q91V09	485	0	9591
Tfap2d	Q91ZK0	452	0	63324
Fads1	Q920L1	447	0	13989
Mov10l1	Q99MV5	1187	0	-
Nuf2	Q99P69	463	0	33530
Slc24a3	Q99PD7	645	0	474412
Tmem107	Q9CPV0	140	0	2487
Fam133b	Q9CVI2	245	1	26405
Akt1s1	Q9D1F4	257	0	6430
Kbtbd12	Q9D618	625	0	92836
Sdr42e1	Q9D665	394	0	12290
Mrpl30	Q9D7N6	160	1	8058
Ppa1	Q9D819	289	0	25616
Atg7	Q9D906	698	1	217517
Hspe1-rs1	Q9JI95	102	0	514
Trim44	Q9QXA7	346	1	-
Fbp1	Q9QXD6	338	0	23529
Jmy	Q9QXM1	983	0	-
Plekhb1	Q9QYE9	243	0	19522
Pnck	Q9QYK9	343	0	4123
Serinc1	Q9QZI8	453	0	16756
Pf4	Q9Z126	105	0	948
Pex11a	Q9Z211	246	0	7174
Gfpt2	Q9Z2Z9	682	0	44435
Ighv5-12-4	A0A0A6YWG4	117	0	459
Trbv20	A0A0B4J1H5	111	0	704
Traj48	A0A0G2JG88	20	0	60
Or5a21	A0A140LHS9	319	0	6488
Tmem61	A0A5F8MPC2	197	0	41733
Gm13398	A0A5F8MPV3	61	0	3568
Gm3005	A0AA74KSL3	221	0	22326
Siglec15	A7E1W8	342	0	13781
Mgl2	A9XX86	381	0	7221
Mms22l	B1AUR6	1238	0	106499
Pramel18	B1AUV4	484	0	4732
Gm15127	B1AVZ5	449	0	40251
Fbxw24	E9PXM9	466	0	24941
Adgrf2	E9Q4J9	644	0	46049
Rfx7	F8VPJ6	1459	0	90589
Vmn1r58	G3X9U3	310	0	11715
Vmn2r111	K7N674	857	0	28978
Hk2	O08528	917	0	49429
Hsd17b10	O08756	261	0	-
Sh2d1b	O35324	132	0	-
Nmbr	O54799	390	0	65259
Rngtt	O55236	597	1	192303
Pdia4	P08003	638	1	-
Dnah2	P0C6F1	4456	0	128301
Calm2	P0DP27	149	0	8735
H2-T3	P14432	384	0	-
Tgfb3	P17125	410	0	-
Vav1	P27870	845	0	48931
Map2k1	P31938	393	1	67861
Rab18	P35293	206	1	60524
Crkl	P47941	303	1	35447
Foxp2	P58463	714	0	540628
Inpp5j	P59644	1003	0	10446
Rab10	P61027	200	1	62541
Ube2d3	P61079	147	1	30049
Ccl21c	P86793	133	0	1100
Atf4	Q06507	349	0	2357
Inf2	Q0GNC1	1273	0	-
Smim24	Q0VG18	120	0	2341
Zfp444	Q3TDV8	331	1	21585
Ttyh2	Q3TH73	532	0	45546
Agxt2	Q3UEG6	513	0	51621
Tmem241	Q3UME2	297	0	157087
Snx33	Q4VAA7	574	0	11178
Cracd	Q5PR69	1291	0	217033
Gnb3	Q61011	340	0	6035
Lamc2	Q61092	1191	0	-
Lcp1	Q61233	627	0	99741
Slc29a2	Q61672	456	0	8112
Kcna6	Q61923	529	0	32345
Sh3rf1	Q69ZI1	892	0	-
Pnkd	Q69ZP3	385	0	68764
Muc19	Q6PZE0	7524	0	109916
Maml1	Q6T264	1020	0	36677
Dstyk	Q6XUX1	927	0	49403
Syne2	Q6ZWQ0	6874	0	292792
Fam210a	Q8BGY7	273	0	40146
Psmf1	Q8BHL8	271	0	28374
Fbxl14	Q8BID8	400	1	2962
Cd99l2	Q8BIF0	237	0	72789
Parp12	Q8BZ20	711	0	31939
Lrrtm3	Q8BZ81	582	0	161805
Lmo3	Q8BZL8	145	0	219050
Wdr27	Q8C5V5	780	0	124639
Tmem132c	Q8CEF9	1099	0	-
Tlcd4	Q8CGF5	276	0	81337
Upp2	Q8CGR7	320	0	225673
Lgi2	Q8K4Z0	550	0	32945
Slc18a1	Q8R090	521	0	51524
Sumf1	Q8R0F3	372	0	78554
Angptl8	Q8R1L8	198	0	1837
Or3a1b	Q8VFX6	315	0	9229
Or1j16	Q8VGK4	311	0	935
Or12e8	Q8VGT7	314	0	6971
Nipal2	Q91WC7	383	0	-
Prmt7	Q922X9	692	1	41858
Mrps2	Q924T2	291	1	3112
Hps4	Q99KG7	671	0	35331
Asb11	Q9CQ31	323	0	22176
Cdc42ep3	Q9CQC5	254	0	21364
Gemin6	Q9CX53	166	0	4056
Sapcd1	Q9CY86	146	0	2057
Cops7a	Q9CZ04	275	1	7125
Mrpl53	Q9D1H8	118	0	899
Tmem210	Q9D2F0	147	0	1044
Chp2	Q9D869	196	0	3328
Knstrn	Q9D9Z1	312	0	39954
Acot12	Q9DBK0	556	0	44636
Ampd2	Q9DBT5	824	0	12589
Ndufs3	Q9DCT2	263	0	10193
Vmn1r29	Q9EQ41	303	0	10136
Cyp3a44	Q9EQW4	504	0	31891
Wtap	Q9ER69	396	0	27373
Extl2	Q9ES89	330	1	21555
Plac1	Q9JI83	173	0	170116
Pigb	Q9JJQ0	542	0	32959
Ninj2	Q9JL89	143	0	106989
Asap1	Q9QWY8	1147	1	296062
Epm2a	Q9WUA5	330	0	116240
Vapa	Q9WV55	249	0	35228
Trav17	A0A087WQ87	112	0	476
Gm21173	A0A087WRK3	222	0	26120
Prrt1b	A0A140LJJ2	248	0	6766
Dcaf4	A0A1Y7VNZ0	532	0	21454
Vmn1r235	A0A494B9T5	349	0	6470
LOC108168681	A0AAG1F751	406	0	-
Trav12-1	A0N8R1	115	0	547
Dmrta2	A2A9A2	531	0	5634
Lcn5	A2AJB7	192	0	4025
Lcn6	A2AJB9	181	0	4822
Vmn1r232	A2RTT5	351	0	6551
H2-T15	A7VMS2	374	0	2555
Siah3	B2RWG3	268	0	73726
Pate3	B3GLJ3	98	0	3089
Scgb1b29	D2XZ31	93	0	1181
Acacb	E9Q4Z2	2448	0	104226
Klhdc7b	E9Q9M9	605	0	3950
Vmn1r152	E9Q9N3	307	0	923
Lct	F8VPT3	1931	0	43562
Tpte	G5E8H5	664	0	87977
Gm21721	J3QMK7	227	0	2366
Or10g3b	L7N457	313	0	8913
Raet1c	O08604	253	0	-
Bet1l	O35153	111	1	4183
Celsr1	O35161	3034	0	135274
Stag3	O70576	1240	0	32153
Adh1	P00329	375	0	29707
Thy1	P01831	162	0	5195
Hbb-bh0	P04443	147	0	-
Jun	P05627	334	0	3188
Klk1b22	P15948	259	0	4249
Wnt5a	P22725	380	0	22698
Impdh2	P24547	514	0	5298
Aco1	P28271	889	1	55257
Emp1	P47801	160	0	20628
Xcl1	P47993	114	0	3883
Ccr2	P51683	373	0	11607
Tnik	P83510	1323	0	412644
Txn2	P97493	166	1	13959
Defb20	Q30KP3	96	0	2871
Wdr36	Q3TAQ9	899	0	30369
Fbxo31	Q3TQF0	507	0	29366
Ramacl	Q3TQP0	103	0	4322
Cblb	Q3TTA7	982	0	176823
Pcgf5	Q3UK78	256	0	112661
Pcnx4	Q3UVY5	1174	1	-
Rnf207	Q3V3A7	635	0	11974
Ddx49	Q4FZF3	480	0	9623
Tcf15	Q60756	195	0	5536
Itga7	Q61738	1179	0	-
Ptafr	Q62035	341	0	18616
Ppp1r14b	Q62084	147	0	2356
Fstl1	Q62356	306	0	59641
Tmem151b	Q68FE7	561	0	7725
Cox11	Q6P8I6	275	1	6758
Nostrin	Q6WKZ7	506	0	53530
Stambpl1	Q76N33	436	0	48104
Slc35f2	Q7TML3	375	0	46616
Or10a49	Q7TRU4	314	0	5171
Or14c44	Q7TS04	311	0	10178
Or14c40	Q7TS10	336	0	16984
Nucks1	Q80XU3	234	1	25787
Rbsn	Q80Y56	783	0	28213
Astn2	Q80Z10	1352	0	1023808
Creb3l2	Q8BH52	521	0	114891
Fut11	Q8BHC9	489	1	6048
Fam163b	Q8BUM6	167	0	32111
None	Q8BZJ8	459	0	561796
Fbxl13	Q8CDU4	790	0	161787
Mtnr1b	Q8CIQ6	364	0	-
Slc47a1	Q8K0H1	567	0	34944
Vmn1r202	Q8R259	302	0	7631
Taf6l	Q8R2K4	616	0	11930
Lrrc42	Q8R2U7	421	0	20018
Exoc6	Q8R313	802	0	-
Or2l13b	Q8VF05	312	0	6281
Or2q1	Q8VF81	310	0	7142
Or52b2	Q8VGW5	322	0	6761
Acly	Q91V92	1091	0	51647
Atp5f1c	Q91VR2	298	1	24494
Dr1	Q91WV0	176	1	11629
Hnrnpab	Q99020	285	1	6747
Ms4a4d	Q99N05	225	0	21666
Atp5mg	Q9CPQ8	103	0	8185
Ifitm3	Q9CQW9	137	0	1184
Tstd3	Q9D0B5	157	0	9830
Mss51	Q9D5Z5	446	0	14034
Glod5	Q9D8I3	148	0	14292
Tmbim4	Q9DA39	238	0	23327
Dnajc10	Q9DC23	793	0	38577
Tnfrsf23	Q9ER63	176	0	20063
Naip6	Q9JIB6	1403	0	36553
Tnfrsf10b	Q9QZM4	381	0	16939
Gpc6	Q9R087	555	0	1051229
Spint1	Q9R097	507	0	12165
Zeb2	Q9R0G7	1215	0	133763
Opn3	Q9WUK7	400	0	30355
Ccl17	Q9WUZ6	93	0	-
Setbp1	Q9Z180	1582	0	359011
Kcnj16	Q9Z307	419	0	59935
Ighv11-1	A0A075B5R6	117	0	462
Gm20379	A0A087WR34	119	0	1203
Gm5157	A0A087WRH8	301	0	6106
Igkj2	A0A0G2JDG2	13	0	42
Trav14-1	A0A0G2JF94	121	0	536
Rbm8a2	A0A0N4SUH6	174	0	1337
Or1l4b	A0A140T8Q2	307	0	9263
Marcol	A0A1D5RLC8	261	0	3304
Spata31e1	A0A1Y7VN40	1110	0	14236
Gm14288	A0AA74KUN0	191	0	12757
None	A0AAA9WWG4	106	0	-
Myom3	A2ABU4	1439	0	55849
Armc3	A2AU72	881	0	110939
Apol8	A2VDH7	339	0	9205
Lrrc63	A6H694	638	0	46578
Nlgn4l	B0F2B4	945	0	-
Brpf1	B2RRD7	1212	0	17723
Vsig10l	D3YZF7	868	0	8868
Gm5934	D3Z4U6	212	0	26452
Potefam3a	E9Q637	350	0	25546
Or10k2	E9Q848	314	0	9447
Or10aa3	E9Q8M2	312	0	5547
Usp17ld	G5E8G2	545	0	2768
Vmn1r245	K9J7G9	307	0	923
Rhox3h	L7MU37	215	0	11076
Gm17078	M0QW51	211	0	4503
Shoc2	O88520	582	0	88827
Tuba3a	P05214	450	0	7768
Lif	P09056	203	0	14957
Pde6g	P09174	87	0	5895
Penk	P22005	268	0	5288
Camk2b	P28652	542	0	96718
Stat3	P42227	770	1	54442
Lifr	P42703	1092	0	106875
Tulp2	P46686	562	0	41755
Ccl9	P51670	122	0	5717
Dbt	P53395	482	0	36911
Sf3b6	P59708	125	1	10115
Irf7	P70434	457	0	3775
Taf1b	P97358	586	0	60180
Adcy8	P97490	1249	0	225212
Cry1	P97784	606	1	53364
Ank1	Q02357	1862	0	175653
None	Q0VG49	157	0	4799
Stt3b	Q3TDQ1	823	1	-
Pyroxd2	Q3U4I7	581	0	26917
Brf2	Q3UAW9	420	0	-
Plekha7	Q3UIL6	1118	0	184891
Parp3	Q3ULW8	533	0	6627
Tmem26	Q3UP23	366	0	59004
Or2w2	Q5SZS9	314	0	9946
Nfatc2	Q60591	927	0	125247
Gng7	Q61016	68	0	66321
Lpcat4	Q6NVG1	524	0	7643
Znf821	Q6PD05	413	1	19386
