Genename	UniProtID	Length	Hk	genelength
gars-1	Q10039	742	1	3898
tag-52	Q11100	665	0	4516
cpna-3	Q17559	520	0	2528
jmjd-5	Q17765	578	0	2598
C09B9.1	Q17854	355	0	2709
C25G4.3	Q18170	227	0	1435
sft-4	Q18864	277	1	1847
CELE_D1081.6	Q18959	178	0	1486
CELE_F08H9.3	Q19227	147	0	1391
nhr-45	Q19496	525	0	3885
pigt-1	Q19518	531	0	1822
CELE_F20D6.11	Q19655	549	0	2320
sip-1	Q20363	159	0	695
CELE_F44A6.4	Q20386	156	0	1052
nas-25	Q20459	399	0	2146
xtr-1	Q20791	196	0	935
col-159	Q20922	313	0	3946
meg-1	Q21126	636	0	2598
adsl-1	Q21774	478	0	1785
hrg-9	Q22009	276	0	1869
lev-9	Q22328	622	0	9885
scl-18	Q22421	225	0	1523
cdd-1	Q22922	158	0	2401
srt-39	Q23156	332	0	1183
CELE_ZK822.1	Q23613	913	0	4099
CELE_Y71H2AM.25	Q2AAB9	299	0	1216
CELE_K07H8.11	Q4R123	302	0	2207
CELE_F11G11.14	Q4TT87	200	0	2119
clec-25	Q4ZGE3	349	0	1610
C17E4.11	Q564W8	217	0	835
duo-1	Q7JLI8	877	0	3497
C08E8.6	Q7YX97	59	0	179
ttr-7	Q7YZH4	142	0	994
ugt-31	Q86S61	521	0	5355
del-6	Q8MPW0	577	0	2540
lron-1	Q93377	607	0	3406
gst-12	Q93695	209	0	1379
CELE_ZK622.4	Q95PW6	100	0	604
pacs-1	Q95QA3	803	0	3504
C36B7.5	Q966Q0	1148	0	7221
CELE_Y66D12A.6	Q9BI39	136	0	708
mog-2	Q9BLB6	253	0	1681
CELE_Y47G6A.25	Q9N3R6	440	0	1938
CELE_Y42G9A.3	Q9N4Z5	375	0	1807
CELE_H23L24.1	Q9N5L2	185	0	808
C04F12.7	Q9U3R9	202	0	1055
srj-9	Q9UAW7	342	0	1811
srsx-19	Q9XVI7	344	0	2004
ced-1	Q9XWD6	1111	0	16551
Y63D3A.4	Q9XWG3	362	0	3598
CELE_Y38H6C.8	Q9XX56	158	0	1771
CELE_Y37E11AM.2	U4PB79	211	0	2599
ketn-1	V6CLP5	4963	0	25921
CELE_Y32G9A.2	A0A0K3ASY3	111	0	2592
CELE_K09D9.14	A0A163UTI8	286	0	1220
CELE_Y55B1BL.2	A0A2K5ATV6	26	0	80
lgc-42	A0A8S4QD70	413	0	-
coa-1	D6RYE0	138	0	2787
CELE_F45F2.9	E1B6Q7	187	0	771
B0511.17	G4RT17	80	0	676
CELE_W01A8.6	G5EC13	380	0	4072
xbp-1	G5EE07	287	0	1549
tap-1	G5EEM6	386	0	2197
gck-3	G5EEN4	596	1	12961
arf-5	G5EFK4	180	1	1326
cutl-4	G5EFQ3	469	0	6355
col-127	G5EFU8	294	0	1282
ash-2	G5EFZ3	570	0	9212
lea-1	H2FLL1	1397	0	16245
dgk-4	H2KZC9	1339	0	12686
twk-23	I2HAD3	443	0	6082
CELE_F48A9.2	O01567	754	0	6458
C17A2.3	O16535	348	0	1900
CELE_F08F1.3	O17390	114	0	1686
ril-1	O17694	139	1	799
pqn-94	O18271	109	0	1207
lsm-5	O18694	91	0	275
ptp-5.1	O44136	482	0	2108
snpn-1	O44445	122	0	800
C09G12.5	O44457	106	0	423
dct-7	O44494	69	0	354
ZK697.8	O44578	136	0	721
cdc-25.2	O44628	480	0	18456
C45H4.13	O44693	199	0	885
hsp-70	O45246	643	0	2194
clec-64	O45442	385	0	2197
CELE_F56H6.2	O45580	373	0	2788
CELE_T27F6.7	O45871	257	0	2531
CELE_Y38H8A.4	O62424	331	0	1812
CELE_Y57A10C.8	O62492	335	0	1857
dpy-7	P34688	318	0	1325
spe-17	P34890	142	0	-
cdk-8	P90866	588	0	3359
CELE_F07E5.5	P91223	384	0	5151
CELE_K06A9.3	P91363	101	0	1019
col-79	Q09233	283	0	959
C45G9.11	Q09282	354	0	4756
C16C10.8	Q09464	253	0	2201
nhr-20	Q09565	457	0	2783
lon-1	Q09566	312	0	3529
mboa-1	Q17498	467	0	4008
rpm-1	Q17551	3766	0	14556
C06E7.4	Q17732	500	0	9150
C15C7.4	Q18010	211	0	1952
oops-1	Q18343	534	0	2560
C39E9.8	Q18541	248	0	3335
C50F4.6	Q18742	92	0	749
eif-3.F	Q18967	294	1	2327
wrn-1	Q19546	1056	0	4286
CELE_F40G12.7	Q20248	192	0	1983
npr-6	Q20275	402	0	2915
dpy-22	Q20497	3498	1	12071
F53F4.10	Q20719	239	1	942
rpn-6.1	Q20938	438	1	2891
ins-22	Q21508	83	0	397
mpc-1	Q21828	137	0	1291
CELE_R12H7.4	Q21967	410	0	1915
C44C10.12	Q565B1	165	0	1069
sax-2	Q5DX48	2886	0	20975
CELE_F14D2.15	Q6A584	299	0	1479
CELE_M163.8	Q6BES2	137	0	828
srx-87	Q7JLI6	321	0	1898
cyld-1	Q7JMS4	1144	0	12054
C27A7.9	Q7YTR5	95	0	391
CELE_F58B4.6	Q7YX11	132	0	1829
epg-6	Q86MP3	388	0	3578
CELE_F21H7.12	Q8I4K8	188	0	878
coq-2	Q8I7J4	356	1	-
C49F5.8	Q8MQA0	134	0	1392
folr-1	Q93239	280	0	1494
serp-1.1	Q93838	65	0	807
let-49	Q95Q17	251	0	1246
mtig-1	Q95XM7	409	0	2840
CELE_Y54G2A.10	Q95XX7	188	0	1350
CELE_Y41D4B.15	Q95Y16	388	0	3635
CELE_F41G4.8	Q95YA4	242	0	1669
C17F4.8	Q965M5	207	0	4008
CELE_Y54F10AM.11	Q9BKZ7	286	0	1064
CELE_Y48G8AL.13	Q9BL09	278	0	5374
tre-2	Q9GYK9	671	0	6711
CELE_Y47G6A.5	Q9N3S5	618	0	5695
gst-43	Q9N4H6	214	0	1681
cyp-33c12	Q9N4Q4	426	0	2965
CELE_Y37E11B.5	Q9TYN2	554	0	4598
cutl-20	Q9TYT4	360	0	5765
CELE_H20E11.2	Q9TYZ0	363	0	1868
ubc-20	Q9TZ69	199	1	2045
fbxc-48	Q9TZL5	166	0	1355
CELE_W04B5.5	Q9UA62	320	0	7128
ani-1	Q9XTT4	1159	0	7027
fbxa-108	Q9XUW2	319	0	2495
CELE_Y54G11A.2	Q9XW03	210	0	3338
pcyt-2.1	X5LPX5	391	0	6725
C35D6.13	A0A077LTN0	332	0	1481
CELE_Y48G1BL.8	A0A0K3ARD0	109	0	1209
nex-4	A0A131MBL3	404	0	5855
CELE_H43I07.4	A0A164D3I7	53	0	161
CELE_F27D9.13	A0A1D3PCM0	350	0	1730
CELE_F10D2.16	A0A1I6CMA6	292	0	1492
C07G2.5	A0A2K5ATT3	23	0	-
CELE_R11G1.11	A0A5E4LWF7	132	0	578
CELE_F36G9.13	A0A8D6PJU0	853	0	3382
C35C5.10	A6ZJ73	318	0	3622
CELE_Y57G11C.499	B3GWE2	246	0	845
elt-3	B7WN96	317	0	6342
mlt-11	B9WRT9	3129	0	11332
smg-3	C2BR97	1144	0	10698
CELE_T06D4.6	E8MDU8	111	0	462
CELE_Y53H1B.2	G5EDV7	222	0	1502
R151.8A	G5EG26	233	0	887
agr-1	G5EG68	1473	0	14502
CELE_T08B1.4	G5EGD7	342	0	3473
CELE_F53C3.6	H2KZD0	250	0	2811
CELE_Y16B4A.2	K8ESM2	2161	0	9927
nlf-1	M4Q8W4	438	0	4852
simr-1	O01477	691	0	4105
C09D4.1	O01735	586	0	7781
egg-4	O01767	753	0	2603
CELE_F35E12.10	O02362	487	0	3063
nstp-4	O16658	339	0	3899
daf-16	O16850	541	0	26205
CELE_K09C6.3	O16944	94	0	757
str-262	O17361	353	0	1453
CELE_W09D10.4	O18183	330	1	4661
C24D10.6	O44133	161	0	821
eri-1	O44406	582	0	4323
fbxa-201	O44559	146	0	2031
CELE_ZK1055.4	O76444	385	0	5384
B0303.11	P34261	927	0	7123
ceh-23	P34663	305	0	1899
rps-21	P49197	88	1	453
ctsa-1.1	P52717	469	0	2154
amt-1	P54145	534	0	2477
srw-119	P91382	367	0	1294
CELE_T03F1.11	P91423	81	0	386
mrrf-1	P91478	238	0	915
ire-1	Q09499	967	0	12667
F59B10.2	Q09950	532	0	2634
T19C3.4	Q10010	229	0	2008
del-10	Q10025	1069	0	7787
lgg-3	Q10931	118	0	519
C18E9.2	Q18093	364	1	1913
C18F10.2	Q18098	711	0	2858
C24H10.3	Q18133	95	0	1153
C26C6.6	Q18208	136	0	742
ensh-1	Q18914	465	0	5449
CELE_D1054.8	Q18946	278	0	1056
F08B12.4	Q19191	102	0	678
pole-2	Q19196	534	0	-
algn-2	Q19265	400	0	1844
CELE_F35D2.3	Q20043	256	0	1833
CELE_F49C12.2	Q20580	320	0	1276
CELE_K01A6.4	Q21073	284	0	1315
sul-1	Q21376	709	0	3612
CELE_M176.4	Q21552	236	0	3836
snu-13	Q21568	128	0	599
ugt-62	Q21603	531	0	3342
chil-17	Q21859	435	0	1549
CELE_ZK792.7	Q23592	342	0	2021
CELE_ZK84.5	Q23634	84	0	254
C02F5.14	Q4PJ10	107	0	988
CELE_F56H9.6	Q564Z3	245	0	960
srz-70	Q688B9	297	0	1619
gpi-1	Q7K707	586	1	5463
CELE_ZK849.6	Q7YWM3	65	0	525
C33A12.19	Q86D15	121	0	1435
zoo-1	Q8I103	1163	0	17341
C37C3.12	Q8I7H8	172	0	997
CELE_F44A2.5	Q8MQ52	390	0	4864
CELE_Y51F10.4	Q8WTK1	598	0	12874
ergi-3	Q93878	380	0	2956
CELE_T22F3.10	Q94306	453	0	5006
mrps-7	Q95Q11	222	0	957
CELE_Y54F10AR.1	Q965T2	270	1	3527
CELE_Y58A7A.2	Q966A7	50	0	487
CELE_Y9C9A.13	Q9N2S4	635	0	3422
CELE_Y65B4BL.4	Q9N304	324	0	3359
inx-22	Q9N3R5	462	0	3326
unc-63	Q9N587	502	0	7553
pqn-90	Q9NA61	420	0	1361
CELE_F54E2.2	Q9TXK3	174	0	768
CELE_F56B3.11	Q9TXR7	213	0	816
CELE_K07G6.1	Q9TYQ3	133	0	641
shc-1	Q9TYT3	316	0	7472
grd-3	Q9TYW7	181	0	798
srxa-6	Q9U335	328	0	1222
nhr-259	Q9U3N8	176	0	625
fbxa-218	Q9XTU4	38	0	4543
CELE_T23F6.2	Q9XU66	251	0	1749
aip-1	Q9XUW8	202	0	1311
srx-10	Q9XVK3	315	0	1325
CELE_Y17G7B.17	Q9XXH7	293	1	7570
CELE_F56A6.8	V6CKA1	70	0	257
C25G4.17	A0A061AD52	185	0	1190
CELE_K09E9.1	A0A0K3AWD3	518	0	6120
ajm-1	A0A1C3NSL9	1644	0	30673
C39D10.11	A0A1X7RBQ0	418	0	2498
CELE_Y95D11A.5	A0A2K5ATP4	218	0	2270
dnj-25	A0A486WXP9	786	0	14398
CELE_F07B10.7	A9UJN6	342	0	1410
CELE_Y71F9B.9	C0VXV5	315	0	2021
C06H5.11	G1K0Z8	43	0	176
tat-5	G5EBH1	1074	1	11756
tam-1	G5ED20	944	0	4499
spe-29	G5ED71	66	0	442
osm-6	G5EDF6	472	0	2825
ints-7	G5EDW9	910	0	5641
icln-1	G5EG22	225	0	1101
nspd-6	G5EG23	71	0	215
CELE_F53A10.2	H2L055	811	0	33408
CELE_F49C5.11	H9G320	170	0	1250
CELE_F32B5.7	O01849	792	0	9857
B0041.1	O02060	116	0	840
CELE_F19B10.1	O02076	268	0	1333
math-1	O16567	186	0	603
bath-33	O17193	277	0	1579
cyp-37b1	O17851	509	0	2500
ints-4	O18167	1071	0	11645
set-9	O44498	1623	0	9244
CELE_F22G12.4	O45398	1107	0	6284
delm-1	O45402	626	0	2877
hinf-1	O45494	541	0	3352
nhr-177	O61203	421	0	2495
CELE_F17E9.3	O61523	139	0	591
pals-1	O62174	296	0	2133
CELE_F53F8.5	O62258	368	0	4217
ttbk-8.1	O62426	308	0	1708
ilys-2	O76358	139	0	1201
cars-1	O76618	909	0	5478
mtl-1	P17511	75	0	492
R05D3.8	P34541	311	0	1440
lap-1	P34629	491	1	2760
ncs-1	P36608	191	0	2819
srx-137	P90825	309	0	1394
fbxb-111	P91234	317	0	1078
col-58	P91274	289	0	1187
F25B5.6	Q09509	510	0	2518
CELE_F48E8.3	Q09567	493	1	3005
CELE_M106.7	Q0G841	128	0	1535
let-721	Q11190	597	0	2214
C14C10.2	Q17972	341	0	1503
rgs-3	Q18312	363	0	10326
rbmx-2	Q18318	302	0	1137
ifta-1	Q18859	1246	0	7165
ecps-1	Q18983	1810	0	7798
cut-4	Q19053	507	0	3951
phf-32	Q19511	208	0	1328
asb-1	Q20053	301	0	1278
aagr-3	Q20239	924	0	3528
CELE_F56D5.2	Q20879	385	0	1764
nsph-1.1	Q21365	385	0	2647
CELE_R102.6	Q21892	228	0	6764
CELE_T14B1.1	Q22474	375	0	4230
rbg-2	Q22670	1307	1	10391
C16D9.3	Q22897	151	0	1174
CELE_F08F3.4	Q22945	358	0	2046
CELE_ZC373.2	Q23258	104	0	507
grl-9	Q23352	318	0	1478
cthd-1	Q23455	102	0	1025
cul-5	Q23639	765	1	3619
nex-2	Q27512	497	0	4796
slc-30a9	Q3V5J4	495	0	8657
fipr-20	Q4R137	42	0	128
CELE_F42F12.11	Q565B6	182	0	870
srx-86	Q7JLI7	320	0	1565
aqp-12	Q7YWQ1	243	0	5945
sto-5	Q7YZV6	381	0	9198
ctl-3	Q8MYL7	512	0	2981
drp-1	Q8WQC9	712	1	2877
ccdc-149	Q93635	369	0	2009
CELE_F59C6.3	Q93829	208	0	1062
pas-5	Q95008	248	1	950
CELE_Y47D7A.3	Q95XZ3	223	0	1458
nhr-92	Q95Y07	354	0	3659
CELE_Y74C10AR.2	Q965S9	149	0	449
bpl-1	Q9BI98	1215	0	5498
npp-27	Q9GYR0	297	1	3230
CELE_Y74C10AL.2	Q9N2X7	157	1	3142
grl-5	Q9N3V3	220	0	1915
CELE_Y71F9B.15	Q9N4F7	727	0	3421
exos-4.2	Q9N4P9	241	0	2000
CELE_W08E12.6	Q9N5B2	215	0	1210
mrpl-20	Q9NAG2	191	0	1680
msh-2	Q9TXR4	849	0	3255
far-7	Q9TZ51	138	0	1321
csp-2	Q9TZP5	263	0	7980
gadr-6	Q9XTS0	710	0	4443
C18D11.1	Q9XTZ4	263	0	3233
osta-3	Q9XU63	348	0	2363
fbxb-65	Q9XVB8	307	0	1194
CELE_T23G11.4	Q9XVH9	240	0	912
CELE_Y75B8A.10	Q9XW86	298	0	2075
C24H12.18	U4PLM3	99	0	617
CELE_F26A1.19	A0A1D3PCN1	85	0	2428
argn-1	A0A1X7RC97	327	0	1802
CELE_E02H9.13	A0A679L8K1	95	0	1396
C54D10.13	A5JYT8	129	0	919
CELE_T21C12.4	A7LPG0	231	0	5012
CELE_F54B3.4	B7WN74	87	0	1018
CELE_ZK783.7	C8JQP6	82	0	452
unc-129	G5EBY8	407	0	2571
CELE_Y45F10B.13	G5EDA8	633	0	12124
srp-1	G5EE40	366	0	1841
clc-14	G5EG00	173	0	1817
C23H5.8	H2KYX9	203	0	1522
pqn-22	H2KZA3	1165	0	13967
CELE_R148.5	H2KZA6	528	0	5576
ubxn-3	H2L056	613	0	3618
CELE_Y39H10B.2	H2L095	254	0	2020
pals-10	I2FLU3	73	0	317
srh-275	O01451	323	0	1251
F29A7.6	O16207	189	0	870
str-131	O16332	335	0	1530
CELE_T05H4.4	O16522	303	0	1202
nhr-166	O16609	363	0	1930
CELE_F01G10.5	O17763	824	0	3104
CELE_R10E8.2	O17999	172	0	873
mat-2	O18191	1505	0	8086
CELE_F42G8.8	O44507	383	0	2272
fgt-1	O44827	510	0	5265
math-46	O44886	255	0	2556
ugt-52	O45109	541	0	5398
nucl-1	O45181	798	0	2943
CELE_F14H3.4	O45366	232	0	1173
gly-7	O61397	601	1	5472
pbs-2	O62102	277	1	1064
CELE_F13C5.3	O76562	407	0	3348
ncr-2	P34389	1274	0	7460
F54C8.6	P34444	325	0	6115
rpl-3	P50880	401	1	1733
F46C5.2	P52881	202	0	1093
mspn-1	P54815	342	1	2333
ins-6	P56174	112	0	573
CELE_F53B6.5	P90883	182	0	605
CELE_T05A10.6	P90960	158	0	1849
spd-2	P91870	824	0	3096
daf-7	P92172	350	0	1929
CELE_T25B9.12	Q09EF0	68	0	690
mrps-17	Q11189	160	0	756
B0198.3	Q17443	1013	0	14527
nhr-17	Q17589	396	0	4017
C27F2.7	Q18262	408	0	3973
pks-1	Q18559	7752	0	28151
C47D12.5	Q18665	272	0	1798
epg-5	Q18892	2352	0	-
srg-69	Q19258	342	0	1677
CELE_F10C1.1	Q19292	63	0	191
col-60	Q19725	302	0	1624
CELE_F31F6.3	Q19944	285	0	1031
chtl-1	Q20026	771	0	8678
uev-2	Q20872	230	0	1397
CELE_K01A6.5	Q21078	207	0	1128
CELE_T05C1.3	Q22219	233	0	1694
acdh-7	Q22781	412	0	2087
CELE_ZC8.6	Q23083	593	0	25083
ears-1	Q23315	1149	0	4783
CELE_ZK287.1	Q23460	497	0	3356
cyp-14a3	Q27507	498	0	2365
B0035.18	Q52GY9	90	0	385
CELE_F43C1.7	Q6A574	140	0	1245
CELE_F28B3.6	Q86NJ0	167	0	898
npp-22	Q8I4N3	588	0	2352
hrpf-2	Q8MXR2	610	0	3389
C09F12.2	Q93199	604	0	3064
madf-8	Q93381	300	0	2040
CELE_D2005.4	Q93410	1048	0	4464
rbg-1	Q93538	915	1	3832
CELE_F23A7.4	Q93557	68	0	206
acox-1.6	Q93839	667	0	4474
T13F2.2	Q94045	124	0	666
aat-8	Q94197	483	0	3011
tag-321	Q95QS6	224	0	1252
fbxa-80	Q95XB9	301	0	1913
CELE_Y39A3CL.7	Q965X1	481	0	9468
cus-2	Q9BL57	442	0	5496
acp-7	Q9GUF1	422	0	3377
mrpl-17	Q9N3F3	194	0	772
CELE_Y76B12C.3	Q9N4C6	152	0	1977
CELE_Y50E8A.2	Q9NAF5	137	0	413
mdf-2	Q9NGT3	203	0	4898
CELE_W05F2.6	Q9TYT7	455	0	2592
nsun-1	Q9TYV5	664	0	4678
CELE_F40G9.7	Q9TZ78	160	0	622
sre-15	Q9U2L3	346	0	3510
srw-63	Q9U2P2	397	0	1920
slc-9b.2	Q9XU88	498	0	2494
nra-1	Q9XUB9	634	0	2744
CELE_T05E12.3	Q9XUR6	261	0	1115
CELE_K08C9.7	Q9XUT3	154	0	-
CELE_F40D4.13	Q9XV33	340	0	1380
CELE_F36D1.4	Q9XV40	64	0	697
zipt-9	Q9XVJ5	381	0	2283
fbxa-148	Q9XX89	174	0	1018
pals-7	A0A078BPE5	333	0	1917
twk-2	A0A2X0RDZ3	1519	0	12048
abts-3	A0A3B1E616	1043	0	24289
CELE_H12D21.9	A0A486WWW4	304	0	7912
CELE_K09F5.6	A0A5E4LWH3	919	0	6365
CELE_Y48G9A.7	A0A7R9XMZ8	106	0	1919
wht-7	A0A8S4QGL9	668	0	-
CELE_ZK180.7	A3FPJ6	173	0	5277
CELE_F27E5.7	A5Z2S2	135	0	2248
CELE_F17B5.8	A5Z2U7	127	0	835
zig-10	A8WFH3	322	0	2301
CELE_R07B1.13	B5U8L3	136	0	979
iars-2	E2JL04	970	0	4363
tre-3	F5GUD3	608	0	6134
nhr-119	G4SCE4	708	0	6584
hen-1	G5ECA8	117	0	794
ztf-27	G5EDA0	355	0	2800
CELE_Y19D2B.2	G5EDC8	115	0	347
unc-71	G5EFD5	1042	0	10695
pms-2	G5EFG5	805	0	3800
tlp-1	G5EGF8	354	0	2874
bath-20	H2KY61	271	0	2271
lips-5	H9G2X1	343	0	5121
coq-6	O01884	451	0	2096
tag-96	O01969	422	0	5323
CELE_T09E11.9	O02309	490	0	2119
srh-211	O16197	323	0	3322
CELE_F29A7.3	O16208	150	0	560
CELE_K10D11.5	O17948	496	0	2158
str-45	O18078	333	0	1555
C45E1.4	O44962	158	0	2592
str-63	O45161	336	0	1207
sre-24	O45169	356	0	1714
ogdh-1	O61199	1029	1	7032
lys-10	O61518	230	0	692
CELE_F11D11.6	O62155	141	0	654
gpx-2	O62327	163	0	2905
atln-2	O62433	520	0	14707
CELE_ZK1055.2	O76446	400	0	3161
ubq-1	P0CG71	838	1	3587
deb-1	P19826	1090	0	9051
F44B9.2	P34423	503	0	2732
srx-45	P34490	361	0	2837
epac-1	P34578	1038	0	6193
cex-2	P45961	189	0	2576
rfc-4	P53016	334	0	1464
hint-1	P53795	130	0	823
CELE_R10D12.8	P92010	588	0	2573
ZK370.4	Q02331	1353	0	6094
sra-3	Q09205	329	0	1549
CELE_F42G10.1	Q09393	587	0	4120
B0403.3	Q11077	270	0	2204
C25E10.4	Q18153	486	0	2038
maph-9	Q18452	512	0	3528
skr-16	Q18567	181	0	545
CELE_D1005.5	Q18912	271	0	2300
pkc-3	Q19266	597	0	4142
patr-1	Q20374	833	0	3275
CELE_F44F4.10	Q20408	280	0	1394
clec-79	Q20528	575	0	2372
skpo-1	Q20616	655	0	4549
srx-113	Q20908	319	0	1978
set-12	Q21404	389	0	2937
cut-6	Q21540	572	0	5205
perm-1	Q22090	486	0	1955
srt-73	Q22246	329	0	1738
CELE_T22C8.4	Q22677	241	0	1806
ceh-41	Q22810	278	0	2067
col-181	Q23150	332	0	1172
rde-8	Q23342	339	0	1882
dif-1	Q27257	312	0	1448
spp-22	Q3S1M3	149	0	2251
CELE_F56D6.14	Q4R112	90	0	272
CELE_F39E9.14	Q4W514	52	0	158
CELE_F14F8.14	Q564R9	67	0	407
CELE_F47B8.14	Q564Y7	255	0	767
srlf-27	Q7YTI8	214	0	3657
sqv-5	Q7Z1Z1	736	0	5587
tmed-13	Q8MXQ9	222	0	1617
C01G10.9	Q93169	366	0	1617
dnj-3	Q93171	191	0	829
romo-1	Q93511	82	0	503
CELE_F53H4.4	Q93780	275	0	2381
CELE_F01F1.15	Q95QN1	193	0	939
kin-35	Q95Y99	439	0	2117
CELE_F28A10.1	Q95YC0	308	0	1787
vha-16	Q95YD5	348	0	2369
mys-4	Q95ZX6	617	0	3645
CELE_Y55F3AR.2	Q9N357	254	0	2801
faxc-2	Q9NAG5	321	0	2198
CELE_Y38E10A.9	Q9NAK2	77	0	695
CELE_Y113G7B.15	Q9U2X1	362	0	4904
CELE_Y105C5B.5	Q9U315	127	0	1291
CELE_T05F1.11	Q9XUQ9	676	0	4042
dgat-2	Q9XUW0	345	0	1507
clec-263	Q9XV53	611	0	3022
ubc-12	Q9XVK5	180	0	733
paml-1	Q9XWC4	1489	0	5919
C08D8.7	U4PLX7	88	0	4305
CELE_T14A8.2	W6RTJ0	178	0	960
glb-27	A0A0K3ATU3	280	0	8929
unc-68	A0A2C9C3E8	5202	0	27357
CELE_F53F8.6	A0A3B1E4W1	90	0	5642
CELE_F11D11.12	A4UVL4	64	0	1103
C49G9.2	A5PEW9	99	0	1454
CELE_Y20C6A.4	A9DCC2	281	0	887
CELE_F53F8.7	B3WFX9	124	0	5042
CELE_K01A6.7	D1MN72	106	0	320
nstp-8	G5EBK5	351	0	2509
nspc-15	G5EC48	101	0	487
mbd-2	G5ECR1	210	0	1210
glb-30	G5EF00	272	0	2788
srt-1	G5EF36	346	0	2059
AC8.11	G5EFZ2	217	0	743
dhs-12	G5EG13	255	0	3770
CELE_H04D03.6	H8ESD0	94	0	689
CELE_T16G1.18	H9G322	59	0	791
CELE_Y105C5A.1285	K8ERQ8	22	0	324
CELE_T16G12.9	K8ESN6	351	0	2235
tag-293	O01452	250	0	1129
duox-2	O01795	1503	0	6720
gln-6	O02225	368	0	1640
srh-190	O16397	333	0	1438
srt-5	O16477	353	0	1443
sri-71	O16599	320	0	1447
nep-3	O16607	634	0	3716
W03F9.1	O16999	455	0	2708
srh-83	O17400	352	0	1385
fbxa-157	O17578	382	0	2103
str-73	O17841	346	0	1621
CELE_T11F8.4	O44192	535	0	2437
CELE_T08B6.1	O44531	96	0	290
bath-29	O44805	314	0	10423
CELE_F52C6.2	O44821	228	0	885
CELE_F13H10.5	O45359	446	0	3166
CELE_F36D3.1	O45458	436	0	3451
CELE_F38C2.4	O45490	275	0	1932
CELE_K10G4.3	O45672	202	0	889
sodh-2	O45687	351	0	1662
srx-76	O45689	321	0	1639
CELE_F02H6.3	O62132	398	0	1927
eef-1B.1	P34460	213	1	1004
clip-1	P34531	937	0	8887
pkc-1	P34885	707	0	17777
acr-7	P45963	538	0	4166
C17H11.2	P91063	738	0	2983
F53E10.6	P91318	191	0	910
fbxb-37	P91449	316	0	1298
col-39	Q09455	323	0	1103
glt-1	Q10901	503	0	3143
B0302.5	Q10928	165	0	1837
C03B1.10	Q11116	41	0	125
C05C9.1	Q17654	478	0	3169
C05E11.2	Q17666	147	0	1131
C06C3.3	Q17711	576	0	3419
C14E2.6	Q17988	327	0	2299
C27B7.2	Q18242	196	0	996
chdh-1	Q18429	599	0	2337
asg-2	Q18803	131	1	863
marc-2	Q18997	206	0	767
srlf-14	Q19406	213	0	775
rsd-6	Q19491	689	1	5610
wdr-54	Q20197	347	0	4893
mlc-6	Q21201	143	0	1027
rnp-3	Q21323	217	0	2190
CELE_K08E7.4	Q21343	83	0	478
CELE_R01H2.1	Q21631	104	0	314
CELE_R07B7.8	Q21799	436	0	3231
CELE_T07E3.2	Q22313	89	0	1306
ops-1	Q22451	341	0	1464
tag-18	Q22508	201	0	2142
CELE_F08F3.8	Q22948	289	0	1296
fbxa-142	Q2XMY6	412	0	1940
clec-181	Q4R152	194	0	1086
CELE_D1007.18	Q4W529	82	0	1134
CELE_Y87G2A.19	Q56VY4	110	0	3210
C47E8.9	Q7JLG5	213	0	2707
ins-16	Q7KX46	77	0	334
CELE_Y37D8A.26	Q7YTJ4	88	0	884
srh-149	Q7YXA7	335	0	1231
CELE_F08F3.10	Q8I7H1	208	0	1718
CELE_T17A3.12	Q8MXF8	43	0	131
asp-17	Q8MYN5	391	0	1599
CELE_F20G2.2	Q93545	249	0	1398
nhr-48	Q94407	817	0	-
CELE_JC8.4	Q95QD6	176	0	530
CELE_Y71G12B.10	Q95XN1	318	0	2929
CELE_Y38F2AR.10	Q95XR9	184	0	3279
srt-24	Q95XW0	357	0	2537
CELE_H31G24.1	Q9BLB3	109	0	1283
zyg-1	Q9GT24	706	0	4674
CELE_R03H10.1	Q9GYL7	298	0	1871
cylc-1	Q9N328	214	0	878
CELE_Y37E11AL.9	Q9N442	133	0	905
srbc-40	Q9N5K7	298	0	3998
fbxb-101	Q9NA67	322	0	1771
fbxa-189	Q9XU28	569	0	2567
fbxa-133	Q9XVC2	345	0	1083
C38D9.2	Q9XVC4	493	0	4592
dpr-1	Q9XVK1	356	0	2043
CELE_Y53G8AL.4	A0A0K3AX91	93	0	1307
CELE_T16G12.12	A0A168H2J4	151	0	10669
CELE_F10D7.10	A0A1X7RBS1	189	0	1454
C53A3.4	A0A2C9C382	84	0	663
dct-12	A0A8D6P3F2	311	0	1764
CELE_Y34B4A.20	A0A9J5DTY9	125	0	-
fbxa-222	A3KFD5	268	0	1838
C38C3.3	A5A8Q7	304	0	2356
CELE_D1081.12	B5BM29	169	0	707
CELE_T25B2.4	D3NQ91	46	0	303
CELE_H40L08.2	D5MCV5	107	0	1054
CELE_EGAP1.1	G4SBR5	306	0	1530
sax-3	G5EBF1	1273	0	14019
chhy-1	G5ECE8	458	0	3070
scl-3	G5EF50	211	0	1111
acr-23	G5EG88	545	0	7916
hpo-10	H2KZ29	646	1	2941
C45H4.14	H2KZB9	178	0	772
CELE_R07E4.1	H2KZC1	1134	0	11158
kin-33	H2KZK0	337	0	6538
CELE_M60.4	H2KZR1	162	0	4063
CELE_F26E4.5	O01325	474	0	2254
str-136	O01535	347	0	1414
C48E7.1	O02082	174	0	4271
CELE_F29G9.1	O16373	96	0	1481
oac-29	O16467	658	0	3864
