Genename	UniProtID	Length	Hk	genelength
EFS	O43281	561	0	9349
RGS10	O43665	181	0	42902
SMPD2	O60906	423	0	3195
LRIG2	O94898	1065	0	59062
IL18BP	O95998	194	0	8702
WNT11	O96014	354	0	24411
IFNA21	P01568	189	0	1023
HSPA5	P11021	654	0	6529
NCAM1	P13591	858	0	317161
OSM	P13725	252	0	4022
HOXB1	P14653	301	0	2485
H2AX	P16104	143	0	1591
TCN2	P20062	427	0	20268
ITGAX	P20702	1163	0	27865
DRD5	P21918	477	0	2375
PTAFR	P25105	342	0	46770
SLC6A4	P31645	630	0	41683
RPL4	P36578	427	1	26517
RAD52	P43351	418	0	78317
NR4A2	P43354	598	0	17911
HSPA13	P48723	471	0	12369
ASCL1	P50553	236	0	2839
ZNF134	P52741	427	0	10491
UBE2K	P61086	200	1	84683
RPL23	P62829	140	1	20784
IGLV3-21	P80748	117	0	1514
EPS8	Q12929	822	0	262195
SRSF5	Q13243	272	0	45105
NSDHL	Q15738	373	0	38762
SLC15A2	Q16348	729	0	49787
ACSBG2	Q5FVE4	666	0	57847
TMEM78	Q5T7P6	136	0	-
RNF220	Q5VTB9	566	0	246529
PDE4DIP	Q5VU43	2346	0	240146
VCF2	Q5XKR9	115	0	18208
THOC7	Q6I9Y2	204	1	29998
FRMPD2B	Q6IN97	320	0	-
CCSAP	Q6IQ19	270	0	22283
CPLX2	Q6PUV4	134	0	87711
RIPOR1	Q6ZS17	1223	0	28370
ILDR2	Q71H61	639	0	79829
TRIM46	Q7Z4K8	759	0	11184
NUDT13	Q86X67	352	0	21453
MUSTN1	Q8IVN3	82	0	1905
BRSK2	Q8IWQ3	736	0	72790
CCDC116	Q8IYX3	613	0	4613
TRMT2A	Q8IZ69	625	0	5517
SIX6OS1	Q8N1H7	587	0	119074
ZGPAT	Q8N5A5	531	0	28677
CLEC18C	Q8NCF0	446	0	14039
BICD2	Q8TD16	824	0	53470
BPIFB1	Q8TDL5	484	0	36391
ACMSD	Q8TDX5	336	0	63418
UBLCP1	Q8WVY7	318	0	22746
KCNE4	Q8WWG9	221	0	146209
AQP3	Q92482	292	0	6440
SMPDL3B	Q92485	455	0	24157
ZNF669	Q96BR6	464	0	4410
INTS12	Q96CB8	462	1	213359
PERP	Q96FX8	193	0	18914
HPDL	Q96IR7	371	0	1815
TTC14	Q96N46	770	0	15665
ZNF317	Q96PQ6	595	0	23027
OR6C1	Q96RD1	312	0	8021
MIEN1	Q9BRT3	115	1	2036
BHLHE41	Q9C0J9	482	0	5007
FANCE	Q9HB96	536	0	14766
ADGRL4	Q9HBW9	690	0	392360
HMX1	Q9NP08	348	0	25763
TLR9	Q9NR96	1032	0	4565
SAMSN1	Q9NSI8	373	0	173593
DDX18	Q9NVP1	670	1	17686
RNF216	Q9NWF9	866	1	161649
KLHL28	Q9NXS3	571	0	117998
TERF2IP	Q9NYB0	399	1	114099
ARHGAP28	Q9P2N2	729	0	186000
STARD9	Q9P2P6	4700	0	145392
STOML1	Q9UBI4	398	0	15696
CPNE7	Q9UBL6	633	0	21488
MUC12	Q9UKN1	5478	0	49374
ELF5	Q9UKW6	265	0	46402
HSF4	Q9ULV5	492	0	5264
NENF	Q9UMX5	172	1	13459
PTPRQ	Q9UMZ3	2332	0	-
KIF3A	Q9Y496	699	0	45010
PCDHGA7	Q9Y5G6	932	0	130236
SNX10	Q9Y5X0	201	0	82521
TRAJ17	A0A075B6W8	21	0	62
CCDC196	A0A1B0GTZ2	297	0	86973
TRBV7-4	A0A1B0GX95	115	0	461
CCDC78	A2IDD5	438	0	4372
None	A6NDN8	102	0	-
IGLON5	A6NGN9	336	0	19247
METTL15	A6NJ78	407	0	418793
None	A8MTW9	85	0	-
FABP5P3	A8MUU1	101	0	-
None	A8MX80	341	0	-
None	A8MZ25	164	0	-
CNK3/IPCEF1	G9CGD6	899	0	350286
PIN1P1	O15428	100	0	-
GADD45B	O75293	160	0	2683
FBXO24	O75426	580	0	17135
FCN3	O75636	299	0	5714
SOD2	P04179	222	0	93460
RHO	P08100	348	0	6705
CHRM2	P08172	466	0	151603
CHRM5	P08912	532	0	98961
OCM	P0CE72	109	0	6536
PTPRF	P10586	1907	0	98479
UMPS	P11172	480	0	18840
SLC2A4	P14672	509	0	6539
PRTN3	P24158	256	0	7176
RAP1GAP	P47736	663	0	73136
SLC6A8	P48029	635	0	8662
SCNN1G	P51170	649	0	34138
CLCN6	P51797	869	0	41983
GAS1	P54826	345	0	3144
UBASH3A	P57075	661	0	44237
BRWD1-AS2	P59051	145	0	-
KRTAP12-4	P60329	112	0	446
RAB10	P61026	200	0	103370
RPS14	P62263	151	1	7104
MRPS6	P82932	125	1	289028
AMPD2	Q01433	825	0	15947
ITPR1	Q14643	2758	0	354161
KCNJ8	Q15842	424	0	10645
CCNG2	Q16589	344	0	276181
LTC4S	Q16873	150	0	2667
CCDC142	Q17RM4	750	0	11422
VMAC	Q2NL98	169	0	5981
UAP1L1	Q3KQV9	507	0	7022
OR10J3	Q5JRS4	329	0	989
None	Q5PR19	223	0	-
None	Q5VSD8	79	0	-
STRIP1	Q5VSL9	837	0	43064
FOXD4L5	Q5VV16	416	0	3108
UNQ9165/PRO28630	Q6UXU0	137	0	-
ZNF562	Q6V9R5	426	0	33293
None	Q6ZQT7	251	0	-
None	Q6ZRM9	215	0	-
None	Q6ZS52	159	0	-
None	Q6ZSV7	163	0	-
None	Q6ZTC4	211	0	-
BBS12	Q6ZW61	710	0	12240
None	Q6ZWC4	215	0	-
CHERP	Q8IWX8	916	0	24543
PPIL6	Q8IXY8	311	0	50956
None	Q8IZM0	81	0	-
NXPE1	Q8N323	547	0	40947
C17orf78	Q8N4C9	275	0	16723
MREG	Q8N565	214	0	91512
None	Q8N7P7	452	0	-
None	Q8N8P6	123	0	-
DTX3	Q8N9I9	347	0	5182
None	Q8N9W7	124	0	-
None	Q8NAQ8	132	0	-
BBS1	Q8NFJ9	593	0	23007
HDAC7	Q8WUI4	952	0	50410
DNAJA4	Q8WW22	397	0	18110
SLC7A3	Q8WY07	619	0	5546
SMIM19	Q96E16	107	1	14040
EDC3	Q96F86	508	1	65734
L3MBTL3	Q96JM7	780	0	127750
CLUHP3	Q96NS8	147	0	-
MYOC	Q99972	504	0	17271
MRPL57	Q9BQC6	102	1	2426
CRB3	Q9BUF7	120	0	3444
OSBPL10	Q9BXB5	764	0	419668
OR8D2	Q9GZM6	311	0	935
DERL2	Q9GZP9	239	0	15557
TWSG1	Q9GZX9	223	0	67653
RSPH6A	Q9H0K4	717	0	19595
PRO1933	Q9H354	126	0	-
XKR8	Q9H6D3	395	0	8505
APMAP	Q9HDC9	416	0	29826
RTN4	Q9NQC3	1192	0	140434
OR2S2	Q9NQN1	319	0	1046
CYTL1	Q9NRR1	136	0	4872
BET1L	Q9NYM9	111	1	39615
TFCP2L1	Q9NZI6	479	0	68615
GRHPR	Q9UBQ7	328	1	14324
ASIC3	Q9UHC3	531	0	4464
FBXW2	Q9UKT8	454	1	41438
WDR37	Q9Y2I8	494	0	111453
GPR55	Q9Y2T6	319	0	53748
LSM2	Q9Y333	95	1	9589
CCDC9	Q9Y3X0	531	1	17721
IGHV3OR16-12	A0A075B7B8	117	0	453
ZNF892	A0A087WUV0	522	0	52253
None	A0AAG2SUK6	153	0	-
None	A0AAG2T1W8	120	0	-
ZSCAN5B	A6NJL1	495	0	8129
FAM177B	A6PVY3	158	0	13802
FAM227A	F5H4B4	570	0	78511
C19orf84	I3L1E1	186	0	2302
DYNC1I1	O14576	645	0	337816
AURKA	O14965	403	0	22948
KLRC4	O43908	158	0	6698
CABYR	O75952	493	0	22613
RECQL4	O94761	1208	0	6557
NTSR2	O95665	410	0	12017
SPTA1	P02549	2419	0	76011
AHI1-DT	P0C7V0	271	0	-
PRR35	P0CG20	571	0	5135
NHLRC4	P0CG21	123	0	2490
ZNF17	P17021	662	0	10773
YWHAQ	P27348	245	1	47030
EPHA8	P29322	1005	0	40106
CCNF	P41002	786	0	29460
ELK3	P41970	407	0	75449
REG1B	P48304	166	0	2996
SERPINB10	P48595	397	0	28153
NUDT2	P50583	147	0	14207
LAMB2	P55268	1798	0	12004
DNAJB13	P59910	316	0	19340
ATP6V0D1	P61421	351	1	43167
NCS1	P62166	190	0	64899
RPS16	P62249	146	1	2812
OLR1	P78380	273	0	13837
IFITM2	Q01629	132	0	5742
COL10A1	Q03692	680	0	39838
CACNA1C	Q13936	2221	0	727178
PUM1	Q14671	1186	0	134485
PKN2	Q16513	984	0	152033
VWA3B	Q502W6	1294	0	226183
MORN2	Q502X0	79	0	53096
KLHL12	Q53G59	568	0	37520
TM4SF20	Q53R12	229	0	19957
FAM47C	Q5HY64	1035	0	3298
EIF5AL1	Q6IS14	154	0	3907
PDE12	Q6L8Q7	609	0	100206
H1-7	Q75WM6	255	0	1299
ADAMTS13	Q76LX8	1427	0	45044
AKNA	Q7Z591	1439	0	60249
TBC1D1	Q86TI0	1168	0	248091
DND1	Q8IYX4	353	0	2782
GJD3	Q8N144	294	0	4085
LRRC43	Q8N309	656	0	35733
TMTC2	Q8N394	836	0	447990
SYT8	Q8NBV8	387	0	9214
LSM14A	Q8ND56	463	1	56784
DDHD1	Q8NEL9	900	0	116578
OR5T1	Q8NG75	326	0	2665
OR5J2	Q8NH18	312	0	938
LMO3	Q8TAP4	145	0	62222
GDAP1	Q8TB36	358	0	197394
CERK	Q8TCT0	537	1	53842
TAS1R2	Q8TE23	839	0	20061
ARAP2	Q8WZ64	1704	0	296293
BORCS5	Q969J3	196	0	114155
ZNF622	Q969S3	477	1	14281
C8orf44	Q96CB5	159	0	-
LRRC45	Q96CN5	670	0	7846
NTNG2	Q96CW9	530	0	82468
WDR89	Q96FK6	387	0	44832
ZNF668	Q96K58	619	0	13397
SPMIP2	Q96LM5	186	0	145626
UBL7	Q96S82	380	1	15205
GPX7	Q96SL4	187	0	6680
TBCB	Q99426	244	1	11658
CDC6	Q99741	560	0	16778
SLC29A1	Q99808	456	0	14589
RETNLB	Q9BQ08	111	0	13986
MTNAP1	Q9BSJ5	609	0	16726
ZC3H12C	Q9C0D7	883	0	78449
TOLLIP	Q9H0E2	274	1	35283
DDX47	Q9H0S4	455	1	16665
CSRNP2	Q9H175	543	1	22459
CDC42EP4	Q9H3Q1	356	0	28381
WDCP	Q9H6R7	721	0	20228
C10orf95	Q9H7T3	257	0	-
ARNT2	Q9HBZ2	717	0	193583
SLAMF7	Q9NQ25	335	0	15764
TCIM	Q9NR00	106	0	1828
ASH1L	Q9NR48	2969	1	227894
STK36	Q9NRP7	1315	0	30647
HOMER3	Q9NSC5	361	0	12060
BRWD1	Q9NSI6	2320	0	137383
BEX4	Q9NWD9	120	0	2138
ANKRD10	Q9NXR5	420	1	36529
TMEM9	Q9P0T7	183	1	36802
LRWD1	Q9UFC0	647	0	8212
PARP2	Q9UGN5	583	0	14289
IPO11	Q9UI26	975	0	224610
EPB41L3	Q9Y2J2	1087	0	238319
SLC27A5	Q9Y2P5	690	0	32901
CDY2A	Q9Y6F7	541	0	1960
IGLV11-55	A0A075B6I3	123	0	498
TBC1D3E	A0A087X179	549	0	10917
TRBV10-3	A0A0K0K1G6	114	0	449
MCTS2	A0A3B3IRV3	181	0	22162
None	A0A9L9PXS7	29	0	10067
DENND3	A2RUS2	1198	0	78530
CFAP73	A6NFT4	308	0	9552
ALG1L2	C9J202	215	0	31396
LY6L	H3BQJ8	138	0	2856
PSMD11	O00231	422	1	38940
ZBTB5	O15062	677	0	27348
PFDN6	O15212	129	0	9096
PLXNB1	O43157	2135	0	26232
SNX3	O60493	162	1	50024
FBXO21	O94952	628	1	48479
FADS2	O95864	444	0	74374
IGSF6	O95976	241	0	13058
ROS1	P08922	2347	0	138589
SMIM10L2A	P0DMW4	78	0	6131
ECE2	P0DPD6	811	0	17020
IGF2R	P11717	2491	0	144425
KRT10	P13645	584	0	4497
ANK1	P16157	1881	0	243521
ATF3	P18847	181	0	55443
FBL	P22087	321	1	11921
GJC1	P36383	396	0	32368
OPRL1	P41146	370	0	20561
CBX5	P45973	191	0	49191
BDKRB1	P46663	353	0	12757
PTDSS1	P48651	473	0	75093
SLC11A1	P49279	550	0	14865
PSMB2	P49721	201	1	41985
RNF144A	P50876	292	0	150874
GPM6A	P51674	278	0	369730
NANOS3	P60323	173	0	18694
ATP2B2	Q01814	1243	0	383984
COL7A1	Q02388	2944	0	31256
SCN1B	Q07699	218	0	9979
ST3GAL1	Q11201	340	0	117078
SCAP	Q12770	1279	0	63445
DLG1	Q12959	904	0	256770
DUSP8	Q13202	625	0	18220
PDAP1	Q13442	181	1	16549
USF2	Q15853	346	1	10859
CEACAM21	Q3KPI0	293	0	37326
TTLL9	Q3SXZ7	439	0	74366
KCTD21	Q4G0X4	260	0	17377
ZNF394	Q53GI3	561	0	30980
MAP3K19	Q56UN5	1328	0	82983
EMC10	Q5UCC4	262	0	14471
AGAP9	Q5VTM2	703	0	21784
FAM53A	Q6NSI3	398	0	66398
MIS18BP1	Q6P0N0	1132	0	50350
MAST2	Q6P0Q8	1798	0	249135
UNQ5815/PRO19632	Q6UWF5	114	0	-
LIN28B	Q6ZN17	250	0	146716
ACP7	Q6ZNF0	438	0	27580
LANCL3	Q6ZV70	420	0	112894
KRTAP5-5	Q701N2	237	0	1155
TECPR1	Q7Z6L1	1165	1	37608
RBM23	Q86U06	439	0	25978
LSR	Q86X29	649	0	19634
VSIG1	Q86XK7	387	0	34214
ZNF619	Q8N2I2	560	0	13940
KLHL36	Q8N4N3	616	0	19175
DAGLB	Q8NCG7	672	0	75064
CFAP43	Q8NDM7	1665	0	102476
NAV1	Q8NEY1	1877	0	287842
PLBD2	Q8NHP8	589	0	33063
C9orf43	Q8TAL5	461	0	19636
NKX2-3	Q8TAU0	364	0	3582
DLG5	Q8TDM6	1919	0	135964
C7orf33	Q8WU49	177	0	25094
OR5P3	Q8WZ94	311	0	6022
NDRG1	Q92597	394	0	64847
KIAA0232	Q92628	1395	0	102795
KIF12	Q96FN5	646	0	-
APBA2	Q99767	749	0	233832
NIPSNAP1	Q9BPW8	284	0	26519
HINFP	Q9BQA5	517	0	14479
HIRIP3	Q9BW71	556	0	3744
HCAR1	Q9BXC0	346	0	4768
TRIM34	Q9BYJ4	488	0	24634
SLC6A17	Q9H1V8	727	0	51708
ABCG8	Q9H221	673	0	51046
OR51E2	Q9H255	320	0	17683
LIME1	Q9H400	295	0	2820
REEP4	Q9H6H4	257	0	3931
ZNF552	Q9H707	407	0	11072
YY1AP1	Q9H869	796	0	29888
RXFP1	Q9HBX9	757	0	338061
MCCC2	Q9HCC0	563	1	79175
TOPORS	Q9NS56	1045	0	12042
ZBTB40	Q9NUA8	1239	0	102319
SEPTIN10	Q9P0V9	454	0	71344
CACFD1	Q9UGQ2	172	0	10883
PUF60	Q9UHX1	559	1	14365
BAZ1B	Q9UIG0	1483	1	81887
ADGRG1	Q9Y653	693	0	54928
CAMTA1	Q9Y6Y1	1673	1	984252
TRBV24-1	A0A075B6N3	115	0	512
TRAJ39	A0A075B710	21	0	62
TRBJ1-4	A0A0J9YXG5	16	0	50
LOC128125818	A0A1B0GUZ9	45	0	5185
ZNF860	A6NHJ4	632	0	9973
SLC22A20P	A6NK97	555	0	-
AGRN	O00468	2068	0	35999
ZNF195	O14628	629	0	39961
PEX1	O43933	1283	0	41500
TIMM8A	O60220	97	0	3081
GPRIN2	O60269	458	0	14922
ZNF500	O60304	480	0	19385
TBX19	O60806	448	0	33549
FCGR3B	O75015	233	0	8767
C1QL1	O75973	258	0	8610
ACTL6B	O94805	426	0	13351
NUDT3	O95989	172	0	112990
CYP17A1	P05093	508	0	6941
CA3	P07451	260	0	75604
CHRNG	P07510	517	0	8423
TRAV35	P0DPF4	110	0	-
ETS2	P15036	469	0	19772
HOXB9	P17482	250	0	5202
FECH	P22830	423	0	42355
LRPAP1	P30533	357	1	28834
SPRR2B	P35325	72	0	1385
THBS4	P35443	961	0	91976
GJA5	P36382	358	0	17163
GDNF	P39905	211	0	27364
MNDA	P41218	407	0	18155
MAP3K8	P41279	467	0	27812
RANBP2	P49792	3224	1	66328
CCL18	P55774	89	0	7760
FXYD6P3	P58550	94	0	-
UBE2N	P61088	152	0	36274
PIP4K2B	P78356	416	0	34435
PLCB2	Q00722	1185	0	29759
PLP2	Q04941	152	0	3337
GFPT1	Q06210	699	0	67470
RUNX1T1	Q06455	604	0	148413
HMGXB3	Q12766	1292	1	53096
SLMAP	Q14BN4	828	0	174553
PTPRO	Q16827	1216	0	279918
HADH	Q16836	314	0	45527
VAX1	Q5SQQ9	334	0	9780
LY6G5C	Q5SRR4	150	0	7356
DCST1	Q5T197	706	0	17106
GGNBP1	Q5YKI7	109	0	-
WSCD1	Q658N2	575	0	66620
RUSC1-AS1	Q66K80	236	0	-
RINT1	Q6NUQ1	792	0	35508
FBXL19	Q6PCT2	694	0	25728
LYPD2	Q6UXB3	125	0	2382
TPTE2	Q6XPS3	522	0	138749
NTM-AS1	Q6ZSK4	140	0	-
BARGIN	Q6ZT62	677	0	-
KCTD8	Q6ZWB6	473	0	274906
C1QL2	Q7Z5L3	287	0	2508
TSEN54	Q7Z6J9	526	0	8791
ALYREF	Q86V81	257	0	-
PIM3	Q86V86	326	0	3304
ZGRF1	Q86YA3	2104	0	97662
PTOV1	Q86YD1	416	0	10009
UBQLNL	Q8IYU4	475	0	4038
KCNRG	Q8N5I3	272	0	5668
RNF182	Q8N6D2	247	0	55864
KLHL30-AS1	Q8NEE0	82	0	-
B3GNT7	Q8NFL0	401	0	13128
TSTD1	Q8NFU3	115	0	1346
NOC3L	Q8WTT2	800	0	29733
GLYATL2	Q8WU03	294	0	70150
MUL1	Q969V5	352	1	8703
RCC1L	Q96I51	464	0	47106
AJUBA	Q96IF1	538	0	11374
PLEKHG4B	Q96PX9	1627	0	97804
MAGI1	Q96QZ7	1491	0	685393
SEPHS2	Q99611	448	0	2243
RBBP8	Q99708	897	0	228227
HNRNPAB	Q99729	332	1	6630
HAUS7	Q99871	358	0	47848
RTP3	Q9BQQ7	232	0	6339
NEURL2	Q9BR09	285	0	2583
BDH2	Q9BUT1	245	1	22278
EIF2A	Q9BY44	585	0	39338
IL25	Q9H293	177	0	3594
GLIPR2	Q9H4G4	154	0	27377
SERHL2	Q9H4I8	314	0	20765
ZNF768	Q9H5H4	540	1	2817
MMP25	Q9NPA2	562	0	14667
IFT46	Q9NQC8	304	0	28442
FAM86C1P	Q9NVL1	165	0	-
TAS2R14	Q9NYV8	317	0	234165
TAAR3P	Q9P1P4	343	0	-
NOL12	Q9UGY1	213	0	11803
DPP7	Q9UHL4	492	1	7767
GGA1	Q9UJY5	639	0	25090
CASP8AP2	Q9UKL3	1982	0	46899
PRELID1	Q9Y255	219	0	3150
ZNF706	Q9Y5V0	76	1	28315
ZFP37	Q9Y6Q3	630	0	18382
TRGJP2	A0A0A0MT84	20	0	59
OR51C1P	A0A3B3IT45	312	0	7430
IZUMO1R	A6ND01	250	0	3566
TMEM210	A6NLX4	147	0	1198
SHISA9	B4DS77	424	0	338818
TXNDC9	O14530	226	1	21720
TAX1BP3	O14907	124	1	5784
PFAS	O15067	1338	0	22873
ERC2	O15083	957	0	960784
RGS5	O15539	181	0	210670
CREG1	O75629	220	1	24688
ZNF205	O95201	554	0	7957
TOMM40	O96008	361	0	13120
F10	P00742	488	0	26730
IFNA7	P01567	189	0	736
AFP	P02771	609	0	25036
ACYP1	P07311	99	0	16246
RHOXF2B	P0C7M4	288	0	5426
SAG	P10523	405	0	39239
RALA	P11233	206	1	84555
ITGA4	P13612	1032	0	81738
TNFSF4	P23510	183	0	314938
TBXAS1	P24557	533	0	243274
CCKAR	P32238	428	0	9088
ACTN2	P35609	894	0	100490
ARL2	P36404	184	1	8024
CASR	P41180	1078	0	107961
HAAO	P46952	286	0	25504
NRIP1	P48552	1158	0	104701
MRPL19	P49406	292	0	44068
PEX5	P50542	639	0	29889
CDH12	P55289	794	0	1102671
TIRAP	P58753	221	0	16348
ELOF1	P60002	83	1	8083
TBPL1	P62380	186	0	38262
MRPS9	P82933	396	1	61891
SPAG1	Q07617	926	0	101372
ACTN3	Q08043	901	0	16939
GRIK3	Q13003	919	0	238988
MAB21L1	Q13394	359	0	5345
OS9	Q13438	667	1	34501
KIAA0753	Q2KHM9	967	0	62564
PLK5	Q496M5	336	0	28023
PWWP3B	Q5H9M0	696	0	40651
ZNF831	Q5JPB2	1677	0	135732
PDSS1	Q5T2R2	415	0	49097
KIAA1614	Q5VZ46	1190	0	38717
PLEKHA7	Q6IQ23	1121	0	237118
H3-5	Q6NXT2	135	0	1113
DUS1L	Q6P1R4	473	1	8381
CWC27	Q6UX04	472	0	336044
FAM151B	Q6UXP7	276	0	54594
DCHS2	Q6V1P9	3371	0	260057
C3orf62	Q6ZUJ4	267	0	8636
LARP4	Q71RC2	724	0	87621
ZAR1	Q86SH2	424	0	4137
MOB3B	Q86TA1	216	0	204605
PATL1	Q86TB9	770	1	32321
CCDC190	Q86UF4	302	0	44303
TXNDC2	Q86VQ3	553	0	3509
CNGA4	Q8IV77	575	0	9714
OFCC1	Q8IZS5	231	0	-
CLASRP	Q8N2M8	674	0	31911
STPG2	Q8N412	459	0	959383
SEMA6D	Q8NFY4	1073	0	590127
OR56B2P	Q8NGI1	322	0	-
OR52K1	Q8NGK4	314	0	10851
OR1L8	Q8NGR8	309	0	16267
OR2T29	Q8NH02	315	0	5860
OR4Q3	Q8NH05	313	0	-
STAG1	Q8WVM7	1258	0	416167
GPKOW	Q92917	476	1	10328
LSM10	Q969L4	123	1	6670
MCRS1	Q96EZ8	462	1	11601
VPS39	Q96JC1	886	1	49606
TMEM87B	Q96K49	555	0	64049
JSRP1	Q96MG2	331	0	17507
ROBO3	Q96MS0	1386	0	16039
RPRD1A	Q96P16	312	0	83189
USB1	Q9BQ65	265	1	22072
SLC50A1	Q9BRV3	221	0	3513
SRR	Q9GZT4	340	0	21877
SPRTN	Q9H040	489	0	17919
ZBTB3	Q9H5J0	574	0	5865
EHMT1	Q9H9B1	1298	0	251024
CYP4F11	Q9HBI6	524	0	22500
LHX9	Q9NQ69	397	0	23576
DDX21	Q9NR30	783	0	28933
ZNF275	Q9NSD4	429	0	25963
IARS2	Q9NSE4	1012	0	53909
ANO10	Q9NW15	660	0	336735
BTG4	Q9NY30	223	0	46841
CTSZ	Q9UBR2	303	1	22552
TUBGCP4	Q9UGJ1	667	0	40550
CHRNA9	Q9UGM1	479	0	19884
PSORS1C1	Q9UIG5	152	0	25299
OGDHL	Q9ULD0	1010	0	27738
NOD1	Q9Y239	953	0	54257
AAR2	Q9Y312	384	1	34787
PHLDA3	Q9Y5J5	127	0	4959
TRGV2	A0A075B6R0	118	0	654
TRAJ26	A0A075B6V7	20	0	59
TBC1D3K	A0A087X1G2	549	0	10956
NPIPA9	A0A0B4J1W7	369	0	21245
CTAGE9	A4FU28	777	0	2576
FADS2B	A8MWK0	482	0	-
IGLL5	B9A064	214	0	8331
NPIPA7	E9PJI5	369	0	14832
RAB27B	O00194	218	0	177656
UPK2	O00526	184	0	33395
AXIN1	O15169	862	0	65283
CLIC2	O15247	247	0	58446
CDK2AP2	O75956	126	1	2152
PLEKHG5	O94827	1006	0	52952
IGKV3-15	P01624	115	0	610
IGLV3-19	P01714	112	0	522
S100B	P04271	92	0	6604
TP53	P04637	393	0	25767
ITGA2B	P08514	1039	0	17469
NBPF9	P0DPF3	1111	0	51375
HSD3B1	P14060	373	0	7856
ACADS	P16219	412	0	14234
ADRA2B	P18089	450	0	3695
RPA1	P27694	616	1	70380
PRKAR2B	P31323	418	0	117106
HOXD13	P35453	343	0	3223
USP5	P45974	858	0	14484
TFPI2	P48307	235	0	5357
AMPH	P49418	695	0	247716
POLG	P54098	1239	0	29663
ATP5F1E	P56381	51	1	6870
ACTR2	P61160	394	1	43465
POLR2L	P62875	67	1	5173
PRR3	P79522	188	0	6837
RUNX1	Q01196	453	0	1216866
GALK2	Q01415	458	0	212213
ARID5A	Q03989	594	0	15895
DEUP1	Q05D60	604	0	108516
PPP2R5C	Q13362	524	1	166280
GNMT	Q14749	295	0	3126
ICAM4	Q14773	271	0	1567
HEPACAM	Q14CZ8	416	0	17207
NKX1-1	Q15270	448	0	3510
SHH	Q15465	462	0	12483
FSIP2	Q5CZC0	6907	0	94486
SNAPC4	Q5SXM2	1469	0	24609
GLYATL3	Q5SZD4	288	0	28155
CCDC181	Q5TID7	509	0	65799
HEATR6	Q6AI08	1181	0	37914
ZNF324B	Q6AW86	544	0	6222
ZNF774	Q6NX45	483	0	16862
SLC48A1	Q6P1K1	146	0	28835
MRPL14	Q6P1L8	145	1	14001
EBLN2	Q6P2I7	272	0	1678
DRICH1	Q6PGQ1	229	0	23869
LRFN4	Q6PJG9	635	0	3828
PRSS55	Q6UWB4	352	0	28634
C16orf89	Q6UX73	402	0	21988
FGD6	Q6ZV73	1430	0	140733
PODN	Q7Z5L7	613	0	23449
TMEM144	Q7Z5S9	345	0	53812
CEP97	Q8IW35	865	0	46028
PM20D2	Q8IYS1	436	0	19510
RUSC2	Q8N2Y8	1516	0	71787
PHTF2	Q8N3S3	785	0	158730
BEST4	Q8NFU0	473	0	6334
TRIM58	Q8NG06	486	0	22951
NPB	Q8NG41	125	0	2160
CABLES1	Q8TDN4	633	0	125906
PCNP	Q8WW12	178	0	20285
HMGB4	Q8WW32	186	0	4316
GCRG224	Q8WZA8	35	0	-
OPTN	Q96CV9	577	1	38859
RMND5B	Q96G75	393	0	19572
C10orf90	Q96M02	699	0	373711
TRIB3	Q96RU7	358	0	34724
NOTCH4	Q99466	2003	0	29247
S100A13	Q99584	98	0	15633
TARS2	Q9BW92	718	0	20188
PAPOLG	Q9BWT3	736	0	45833
MAK16	Q9BXY0	300	0	16080
ARHGAP39	Q9C0H5	1083	0	156667
METTL9	Q9H1A3	318	1	60253
PRKRIP1	Q9H875	184	0	62804
DUSP22	Q9NRW4	184	1	59725
ARMC1	Q9NVT9	282	1	31759
BABAM1	Q9NWV8	329	0	13873
OSER1	Q9NX31	292	1	14832
TUBD1	Q9UJT1	453	0	33519
CDC23	Q9UJX2	597	1	25693
MED23	Q9ULK4	1368	0	54276
VPS4A	Q9UN37	437	0	15603
MOK	Q9UQ07	419	0	80690
ERVW-1	Q9UQF0	538	0	9606
TNFSF13B	Q9Y275	285	0	57244
KLHL20	Q9Y2M5	609	0	71751
MRPS16	Q9Y3D3	137	1	3850
ZNF330	Q9Y3S2	320	1	13810
ZAN	Q9Y493	2812	0	64202
STK24	Q9Y6E0	443	1	132755
TRAJ24	A0A075B6Z9	21	0	62
KIR2DP1	A0A0G2JNF4	349	0	12739
SSU72L4	A0A1W2PQC6	194	0	1101
TMEM271	A0A286YF58	385	0	2415
FOXO3B	A0A2Z4LIS9	290	0	14685
LINC01546	A6NGU7	62	0	-
LINC02881	B7Z368	130	0	-
FOXE1	O00358	373	0	3491
PIK3R2	O00459	728	0	17377
MFNG	O00587	321	0	17330
SLC22A1	O15245	554	0	36903
FOXO3	O43524	673	0	124939
TRAPPC3	O43617	180	1	19483
SH3BP5	O60239	455	0	87015
B4GALT4	O60513	344	0	29214
GPC4	O75487	556	0	115386
RSL1D1	O76021	490	0	17730
PCNT	O95613	3336	0	121645
OR8G3P	P0DMU2	310	0	-
COX7C	P15954	63	1	3034
RPL17	P18621	184	1	4055
LMNB1	P20700	586	0	60397
AGA	P20933	346	0	11663
MSN	P26038	577	1	153554
ARNT	P27540	789	1	66995
GSTM2	P28161	218	0	41529
GCA	P28676	217	0	52755
CCN2	P29279	349	0	3196
KIF5B	P33176	963	1	47410
ZEB1	P37275	1124	0	211319
CEACAM6	P40199	344	0	21234
STAT3	P40763	770	1	75244
