Genename	UniProtID	Length	Hk	genelength
DSK2	P48510	373	0	1121
VMA10	P48836	114	0	506
CCH1	P50077	2039	0	6119
VPS4	P52917	437	0	1313
SDS23	P53172	527	0	1583
VOA1	P53262	265	0	797
THO2	P53552	1597	0	4793
HST1	P53685	503	0	1511
HST2	P53686	357	0	1073
CWC24	P53769	259	1	779
KRE33	P53914	1056	1	3170
OCA2	P53949	197	0	593
NCE101	Q02820	53	0	304
TRS130	Q03660	1102	1	3308
SYF1	Q04048	859	1	2579
GPI19	Q04082	140	1	422
IOC4	Q04213	475	0	1427
GIM5	Q04493	163	0	574
ITT1	Q04638	464	1	1394
RSE1	Q04693	1361	1	4085
TRI1	Q05024	226	0	680
ARC18	Q05933	178	0	536
ARV1	Q06541	321	0	965
YDL144C	Q07589	356	0	1070
YOL131W	Q08270	108	0	326
RTC1	Q08281	1341	0	4025
ENB1	Q08299	606	0	1820
IES4	Q08561	116	0	350
IRC13	Q08630	104	0	314
FLC1	Q08967	793	0	2381
YOR283W	Q12040	230	0	692
TY1A-GR1	Q12085	440	0	-
RKM5	Q12367	367	0	1103
ARP7	Q12406	477	1	1433
GRX6	Q12438	231	0	695
SLO1	Q3E784	85	0	257
YML054C-A	Q3E809	52	0	158
TY3B-I	Q7LHG5	1498	0	-
CDC8	P00572	216	1	650
TUB2	P02557	457	1	1373
COX9	P07255	59	1	179
YBL100W-C	P0C269	39	0	119
YDR034C-A	P0C289	58	0	176
TY1A-OR	P0CX59	440	0	-
YLL066W-A	P0CY00	160	0	482
YLR159C-A	P0CY05	43	0	131
HMLALPHA1	P0CY07	175	0	527
SEC7	P11075	2009	1	6029
STI1	P15705	589	0	1769
YEF3	P16521	1044	1	3134
YAP1	P19880	650	0	1952
RET1	P22276	1149	0	3449
TAF2	P23255	1407	0	4223
SEC14	P24280	304	1	1070
RNQ1	P25367	405	0	1217
FUB1	P25659	250	0	752
NAM9	P27929	486	1	1460
POP5	P28005	173	1	521
PEX3	P28795	441	0	1325
COQ2	P32378	372	0	1118
ACP1	P32463	125	1	377
DOA4	P32571	926	0	2780
TCA17	P32613	152	0	458
MRE11	P32829	692	0	2078
SEC8	P32855	1065	1	3197
RIM101	P33400	625	0	1877
THI80	P35202	319	1	959
MYO3	P36006	1272	0	3818
YKL044W	P36092	106	0	320
PDX3	P38075	228	0	686
ROT2	P38138	954	0	2864
RTC2	P38279	296	0	890
RGD1	P38339	666	0	2000
UBX7	P38349	436	0	1310
RPS20	P38701	121	1	365
GRE3	P38715	327	0	983
GOS1	P38736	223	0	671
DYS1	P38791	387	1	1163
SPL2	P38839	148	0	446
YHR173C	P38864	112	0	338
FPR3	P38911	411	0	1235
PAU7	P39545	55	0	167
YAR064W	P39563	99	0	299
OAF1	P39720	1047	0	3143
HEM14	P40012	539	0	1619
SPO73	P40031	143	0	431
VTC1	P40046	129	0	389
PRE5	P40302	234	1	704
YTA12	P40341	825	0	2477
VTH1	P40438	1549	0	4649
IRC24	P40580	263	0	791
ERR3	P42222	437	0	1313
JSN1	P47135	1091	0	3275
JJJ3	P47138	172	0	518
YJR128W	P47162	119	0	359
YJR149W	P47177	404	0	1214
COS5	P47187	383	0	1151
CTF18	P49956	741	0	2225
SBH1	P52870	82	0	248
MTO1	P53070	669	0	2009
SPC105	P53148	917	1	2753
YGR067C	P53243	804	0	2414
NRD1	P53617	575	1	1727
BRE5	P53741	515	0	1547
PDR17	P53844	350	0	1052
FMP41	P53889	259	0	779
YNL011C	P53980	444	0	1334
DOS2	P54858	310	0	932
ATP19	P81451	68	0	206
UBP2	Q01476	1272	0	3818
ENA2	Q01896	1091	0	3275
ECM5	Q03214	1411	0	4235
YMR181C	Q03231	154	0	464
RMT2	Q03305	412	0	1238
YMR155W	Q03795	547	0	1643
RBA50	Q04418	439	1	1319
COG8	Q04632	607	0	1823
YDR278C	Q05612	105	0	317
DIC1	Q06143	298	0	896
AOS1	Q06624	347	1	1043
MRPL35	Q06678	367	0	1103
YSP2	Q06681	1438	0	4316
BRE4	Q07660	1125	0	3377
GPI13	Q07830	1017	1	3053
GPB1	Q08886	897	0	2693
FIT2	Q08906	153	0	461
YPR203W	Q08994	102	0	308
RRP6	Q12149	733	0	2201
REC8	Q12188	680	0	2042
YLR118C	Q12354	227	0	683
AIR2	Q12476	344	0	1034
RPS21B	Q3E754	87	0	723
YNL067W-B	Q3E767	46	0	140
YIL002W-A	Q3E7Z5	69	0	209
COA6	Q3E846	104	0	314
YKL033W-A	Q86ZR7	236	0	710
YIL105W-A	Q8TGN5	46	0	140
TSC13	Q99190	310	1	932
YLR236C	A0A023PZG4	107	0	323
OTO1	A0A8D9PH56	57	0	-
QCR7	P00128	127	0	383
COX1	P00401	534	0	12883
SOD1	P00445	154	0	464
SOD2	P00447	233	0	701
ARG4	P04076	463	0	1391
ILV5	P06168	395	1	1187
SIR2	P06700	562	0	1688
YER188C-A	P0C0V2	99	0	299
RPS24B	P0CX32	135	0	816
RPL12B	P0CX54	165	1	497
TY1A-PR1	P0CX58	440	0	-
RPL41A	P0CX86	25	0	77
YLR157C-C	P0CY04	43	0	131
MRP7	P12687	371	0	1115
YPK1	P12688	680	0	2042
ARO3	P14843	370	0	1112
SAG1	P20840	650	0	1952
FAR1	P21268	830	1	2492
DBF2	P22204	572	0	1718
AAT2	P23542	418	0	1256
DBP1	P24784	617	0	1853
TRX3	P25372	127	0	383
RAD27	P26793	382	0	1148
PRR1	P28708	518	0	1556
HEM3	P28789	327	1	983
SAC1	P32368	623	0	1871
MEI5	P32489	222	0	668
ZUO1	P32527	433	0	1301
GCG1	P32656	232	0	698
SFA1	P32771	386	0	1160
SRP101	P32916	621	1	1865
STO1	P34160	861	0	2907
YKL187C	P34231	750	0	2252
MRPL27	P36526	146	0	440
SOL2	P37262	315	0	947
CCL1	P37366	393	1	1181
HMT1	P38074	348	0	1046
BRL1	P38770	471	1	1415
YPT35	P38815	214	0	644
CTM1	P38818	585	0	1757
GGC1	P38988	300	0	902
GEM1	P39722	662	0	1988
YEL008W	P40001	126	0	380
YER156C	P40093	338	0	1016
LAS21	P40367	830	0	2492
EFM4	P40516	229	0	773
ULP2	P40537	1034	1	3104
NOP2	P40991	618	1	1856
IAH1	P41734	238	0	716
HKR1	P41809	1802	0	5408
PMT6	P42934	759	0	2279
YGR210C	P42942	411	0	1235
YFL051C	P43552	160	0	482
CNN1	P43618	361	0	1085
YJL016W	P47072	561	0	1685
MDE1	P47095	244	0	734
VPS55	P47111	140	0	422
ADO1	P47143	340	0	1022
YJR142W	P47173	342	0	1028
FOL2	P51601	243	1	731
SBH2	P52871	88	0	266
UFD1	P53044	361	1	1085
ITC1	P53125	1264	0	3794
OGG1	P53397	376	0	1130
YNL058C	P53947	316	0	950
ADE12	P80210	433	0	1301
ADA2	Q02336	434	0	1304
NUP100	Q02629	959	0	2879
HOT1	Q03213	719	0	2159
TFB3	Q03290	321	1	965
GAS3	Q03655	524	0	1574
GMC1	Q04399	608	0	1826
UTP14	Q04500	899	1	2699
SWF1	Q04629	336	0	1010
ADY4	Q05955	493	0	1481
ECM19	Q06011	112	0	338
NAT3	Q06504	195	0	587
YPR174C	Q06616	221	0	665
MDM36	Q06820	579	0	1739
IRC23	Q08416	157	0	473
ETT1	Q08421	412	0	1238
SOG2	Q08817	791	1	2375
FRE3	Q08905	711	0	2135
YPL277C	Q08989	487	0	1463
SRO7	Q12038	1033	0	3101
TSR3	Q12094	313	0	941
CHS5	Q12114	671	0	2015
YRA1	Q12159	226	1	1446
INP53	Q12271	1107	0	3323
MMP1	Q12372	583	0	1751
SNU66	Q12420	587	0	1763
AHA1	Q12449	350	0	1052
AIM45	Q12480	344	0	1034
YKL183C-A	Q3E765	70	0	212
YGR035W-A	Q45U48	73	0	221
YLL066W-B	Q8TGJ7	56	0	170
YGL007C-A	Q8TGU0	28	0	86
YCL021W-A	Q96VH3	125	0	377
GAL4	P04386	881	0	2645
ADH3	P07246	375	0	1127
PHO2	P07269	559	0	1679
FLO11	P08640	1367	0	4103
RPL31B	P0C2H9	113	0	690
YDR118W-A	P0C5L7	38	0	116
YOL163W	P0CF20	169	0	509
DDI2	P0CH63	225	0	677
MATALPHA1	P0CY06	175	0	527
MATALPHA2	P0CY08	210	1	632
RPA190	P10964	1664	1	4994
NHP6B	P11633	99	0	299
KIN1	P13185	1064	0	3194
HAP3	P13434	144	0	434
SEC63	P14906	663	1	1991
SAM2	P19358	384	0	1154
HSP60	P19882	572	1	1718
MDH2	P22133	377	0	1133
MSM1	P22438	575	0	1727
SIN3	P22579	1536	0	4610
DAL2	P25335	343	0	1031
RRT12	P25381	491	0	1475
PAT1	P25644	796	0	2390
YIM1	P28625	365	0	1097
SWC3	P31376	625	0	1877
SYN8	P31377	255	0	767
AUA1	P32450	94	0	284
ATP11	P32453	318	0	956
HIR1	P32479	840	0	2522
PAN1	P32521	1480	1	4442
IME2	P32581	645	1	1937
REC114	P32841	428	0	1402
MTC2	P34246	357	0	1073
YUH1	P35127	236	0	710
CAB3	P36076	571	1	1715
PAN3	P36102	679	0	2039
THI2	P38141	450	0	1352
MUP3	P38734	546	0	1640
TCD1	P38756	429	0	1289
APE4	P38821	490	0	1472
AIM46	P38885	310	0	932
ILV3	P39522	585	1	1757
VPS52	P39904	641	0	1925
SLN1	P39928	1220	1	3662
SIT1	P39980	628	0	1886
HAT2	P39984	401	0	1205
YEA4	P40004	342	0	1028
MMF1	P40185	145	1	437
PEP8	P40335	379	0	1139
KTR7	P40504	517	0	1553
FIS1	P40515	155	0	467
FKH2	P41813	862	0	2588
VTC2	P43585	828	0	2486
IRC6	P43615	237	0	713
LSM8	P47093	109	1	329
YJR124C	P47159	448	0	1346
YJR146W	P47174	117	0	353
MSB3	P48566	633	0	1901
UBP15	P50101	1230	0	3692
RPA14	P50106	137	0	413
DIA3	P52290	468	0	1406
TAD1	P53065	400	0	1202
BOL2	P53082	120	0	362
CDH1	P53197	566	0	1700
CLD1	P53264	445	0	1337
ZNG1	P53729	429	0	1289
YNR063W	P53749	607	0	1823
RHO5	P53879	331	0	995
NOP13	P53883	403	0	1211
LSM7	P53905	115	0	443
TEP1	P53916	434	0	1304
NAF1	P53919	492	1	1478
SFB2	P53953	876	0	2630
YHR052C-B	P9WEN8	57	0	-
CYT2	Q00873	224	0	674
UBC7	Q02159	165	0	497
EGD1	Q02642	157	0	473
YMR103C	Q04436	120	0	362
ECM18	Q04623	453	0	1361
AVO2	Q04749	426	0	1280
HEL2	Q05580	639	0	1919
ORM2	Q06144	216	0	650
SPP382	Q06411	708	1	2126
TDA6	Q06466	467	0	1403
SUE1	Q06524	206	0	620
OPT2	Q06593	877	0	2633
YDL057W	Q07379	328	0	986
YLL067C	Q07888	1374	0	-
YEH2	Q07950	538	0	1616
MIM1	Q08176	113	1	341
NOB1	Q08444	459	1	1379
YOR186W	Q08560	144	0	434
CLP1	Q08685	445	1	1337
NDD1	Q08887	554	1	1664
TRM8	Q12009	286	0	860
TY1B-GR2	Q12269	1755	0	-
CRC1	Q12289	327	0	983
PAU17	Q12370	124	0	374
YOR343C	Q12484	108	0	326
Q0010	Q9ZZX9	128	0	386
YER145C-A	A0A023PYF4	145	0	437
YOR304C-A	O14468	76	0	230
DED1	P06634	604	1	1814
PHO4	P07270	312	0	938
YDR524W-C	P0C1Z1	29	0	89
YOL013W-A	P0C272	63	0	191
YFR009W-A	P0C5M9	85	0	257
PAU11	P0CE93	120	0	362
DDI3	P0CH64	225	0	677
YHR213W	P0CI67	198	0	596
DSF1	P0CX08	502	0	1508
YLL067W-A	P0CY01	160	0	482
PDR1	P12383	1068	0	3206
MRP13	P12686	339	0	1019
TUP1	P16649	713	0	2141
SEC18	P18759	758	1	2276
KIN3	P22209	435	0	1307
ESS1	P22696	170	1	512
ARG1	P22768	420	0	1262
YCR001W	P25347	104	0	314
YCP4	P25349	247	0	743
SGF29	P25554	259	0	779
YCL049C	P25577	312	0	938
MRC1	P25588	1096	0	3290
VBA3	P25594	458	0	1376
YCR050C	P25630	102	0	308
SNC1	P31109	117	0	466
PSE1	P32337	1089	1	3269
DAL3	P32459	195	0	587
RPD3	P32561	433	0	1301
LAA2	P32788	280	0	842
DRS1	P32892	752	1	2258
MRPL6	P32904	214	0	644
SEC61	P32915	480	1	1442
DOA1	P36037	715	0	2147
ADD66	P36040	267	0	803
PSG1	P36081	392	0	1178
DID4	P36108	232	0	766
SHM2	P37291	469	0	1409
YRO2	P38079	344	0	1034
MAL31	P38156	614	0	1844
PSY4	P38193	441	0	1325
YBL044W	P38194	122	0	368
VHC1	P38329	1120	0	3362
SIC1	P38634	284	0	854
RPN1	P38764	993	0	2981
HTD2	P38790	280	0	842
PTH1	P38876	190	0	572
XDJ1	P39102	459	0	1379
KTD1	P39548	234	0	704
SSB2	P40150	613	0	1841
NNR1	P40165	246	0	740
SSM4	P40318	1319	0	3959
NEO1	P40527	1151	1	3455
SGN1	P40561	250	0	752
PAC11	P40960	533	0	1601
UBP6	P43593	499	0	1499
RPS0B	P46654	252	0	1117
FAR3	P46671	204	0	614
RPA34	P47006	233	0	701
TY4B-J	P47024	1803	0	-
IMD4	P50094	524	0	1982
IMD3	P50095	523	0	1571
BIO3	P50277	480	0	1442
NUP84	P52891	726	0	2180
RSM27	P53305	110	0	332
HOL1	P53389	586	0	1760
CAF120	P53836	1060	0	3182
ATG2	P53855	1592	0	4778
RPL15B	P54780	204	0	614
MRPL13	Q02204	264	0	794
FOX2	Q02207	900	0	2702
ROD1	Q02805	837	0	2513
YMR187C	Q03236	431	0	1295
ESC1	Q03661	1658	0	4976
SSY1	Q03770	852	1	2558
CWC15	Q03772	175	0	527
YMR160W	Q03823	816	0	2450
SEC13	Q04491	297	1	893
YMR321C	Q04898	105	0	317
NEJ1	Q06148	342	0	1028
ATG39	Q06159	398	0	1196
YLR179C	Q06252	201	0	605
BCP1	Q06338	283	1	851
SPN1	Q06505	410	1	1232
CTR3	Q06686	241	0	725
VAC14	Q06708	880	0	2642
OPI10	Q08202	246	0	740
VHS3	Q08438	674	0	2024
THI21	Q08975	551	0	1655
YPL264C	Q08980	353	0	1061
SMF3	Q12078	473	0	1421
YLR112W	Q12130	139	0	419
USV1	Q12132	391	0	1175
HUA2	Q12134	243	0	731
TY1B-GR1	Q12141	1755	0	-
USB1	Q12208	290	1	872
STB3	Q12427	513	0	1541
NOP56	Q12460	504	0	1514
MTR10	Q99189	972	1	2918
ECM12	O13529	151	0	455
FLP1	P03870	423	0	-
FUR4	P05316	633	0	1901
CDC21	P06785	304	1	914
SES1	P07284	462	1	1388
SWI5	P08153	709	0	2129
RPL11A	P0C0W9	174	0	524
YER090C-A	P0C5M8	29	0	89
YLR161W	P0CE98	114	0	344
YML003W	P0CF16	290	0	872
RPS6B	P0CX38	236	0	1062
SSA1	P10591	642	0	1928
RAD18	P10862	487	0	1463
KSS1	P14681	368	0	1106
NMT1	P14743	455	1	1367
MDH1	P17505	334	0	1004
DAP2	P18962	818	0	2456
ACO1	P19414	778	0	2336
URA4	P20051	364	0	1094
CLN1	P20437	546	0	1640
RPA135	P22138	1203	1	3611
SED4	P25365	1065	0	3197
PPA2	P28239	310	0	932
TRK2	P28584	889	0	2669
SEC20	P28791	383	1	1151
ARP2	P32381	391	1	1298
HXT1	P32465	570	0	1712
CDC5	P32562	705	1	2117
SRB6	P32570	121	1	365
IES6	P32617	166	0	500
RPT3	P33298	428	1	1286
YPT53	P36019	220	0	662
COS9	P36034	407	0	1223
TTI1	P36097	1038	1	3116
YKR032W	P36127	104	0	314
MRPL28	P36527	147	0	443
YPC1	P38298	316	0	950
TPS3	P38426	1054	0	3164
NMD2	P38798	1089	0	3382
DHH1	P39517	506	0	1520
GIP4	P39732	760	0	2282
EXO1	P39875	702	0	2108
RGI1	P40043	161	0	485
PCL7	P40186	285	0	857
SWM2	P40342	146	0	440
FKH1	P40466	484	0	1454
MAD1	P40957	749	0	2249
SPR3	P41901	512	0	1538
YFR035C	P43608	114	0	344
ROK1	P45818	564	1	1694
DPB11	P47027	764	1	2294
YJR030C	P47101	745	0	2237
HOC1	P47124	396	0	1190
ENP2	P48234	707	1	2123
ISM1	P48526	1002	0	3008
GPI8	P49018	411	1	1235
KAP114	P53067	1004	0	3014
VID30	P53076	958	0	2876
LSG1	P53145	640	1	1922
SCW11	P53189	542	0	1628
EAT1	P53208	328	0	986
TAM41	P53230	385	1	1157
TPC1	P53257	314	0	944
GTF1	P53260	183	0	551
RTS3	P53289	263	0	791
YNR048W	P53740	393	0	1181
YHR054C-B	P9WEN9	57	0	-
SKI8	Q02793	397	0	1193
MUK1	Q02866	612	0	1838
SPO19	Q03029	223	0	671
ATC1	Q04005	294	0	884
ARA2	Q04212	335	0	1007
RCO1	Q04779	684	0	2054
SML1	Q04964	104	0	314
ARP9	Q05123	467	1	1489
BSC2	Q05611	235	0	707
DUS3	Q06053	668	0	2006
CSC1	Q06538	782	0	2348
ARR1	Q06596	294	0	884
OMS1	Q06668	471	0	1415
ASA1	Q06822	443	1	1331
YOR105W	Q08504	108	0	326
CCW12	Q12127	133	0	401
MNL2	Q12205	849	0	2549
YLL054C	Q12244	843	0	2531
HER1	Q12276	1246	0	3740
GPM3	Q12326	303	0	911
SFI1	Q12369	946	1	2840
EMC6	Q12431	108	0	326
PRM4	Q12498	284	0	854
DCP1	Q12517	231	1	695
YPL247C	Q12523	523	0	1571
DNF2	Q12675	1612	0	4838
PGA3	Q12746	312	1	938
YOR376W-A	Q3E805	51	0	155
YNR034W-A	Q3E841	98	0	296
YHR213W-A	Q8TGT4	77	0	233
TY1A-OL	Q92392	440	0	-
YOR111W	Q99210	232	0	698
AI5_ALPHA	Q9ZZX1	630	0	9349
STE2	D6VTK4	431	0	1295
COX2	P00410	251	0	755
PHO5	P00635	467	0	1403
HTA2	P04912	132	1	398
FBP1	P09201	348	0	1046
PRB1	P09232	635	0	1907
TRL1	P09880	827	1	2483
YJL197C-A	P0C5P0	93	0	281
RPL43A	P0CX25	92	0	681
BIK1	P11709	440	0	1322
ABF1	P14164	731	1	2195
FBA1	P14540	359	1	1079
CMP2	P14747	604	0	1814
PUT4	P15380	627	0	1883
CKS1	P20486	150	1	452
VPS1	P21576	704	0	2114
RPB10	P22139	70	1	212
ADH7	P25377	361	0	1085
DCC1	P25559	380	0	1142
LDB16	P25587	256	0	770
POL4	P25615	582	0	1748
TAH1	P25638	111	0	335
CDC39	P25655	2108	1	6326
DPB3	P27344	201	0	605
IDH2	P28241	369	0	1109
KNS1	P32350	737	0	2213
HXT4	P32467	576	0	1730
SPT16	P32558	1035	1	3107
ELM1	P32801	640	0	1922
LOS1	P33418	1100	1	3302
TAF14	P35189	244	0	839
SAP190	P36123	1033	0	3101
SEA4	P38164	1038	0	3116
RCR1	P38212	213	0	641
QDR3	P38227	689	0	2069
RFS1	P38234	210	0	632
PHO89	P38361	574	0	1724
RFC3	P38629	340	1	1022
YHL017W	P38745	532	0	1598
OTU2	P38747	307	0	923
TOM71	P38825	639	0	1919
CIN4	P39110	191	0	575
AIM2	P39721	246	0	740
SPC72	P39723	622	0	1868
YAL037W	P39728	267	0	803
AFG3	P39925	761	0	2285
SNF7	P39929	240	0	722
GIM4	P40005	111	0	423
RTT105	P40063	208	1	626
RFC4	P40339	323	1	971
RFC2	P40348	353	1	1061
CSM2	P40465	213	0	641
SER33	P40510	469	0	1409
YIL054W	P40524	105	0	317
ARF3	P40994	183	0	551
CUP9	P41817	306	0	920
MVB12	P42939	101	0	305
HUR1	P45820	110	0	332
YJL144W	P47009	104	0	314
HAM1	P47119	197	0	593
YJR079W	P47126	109	0	1034
CSN12	P47130	423	0	1271
RPS7B	P48164	190	0	917
PUS4	P48567	403	0	1211
YOR1	P53049	1477	0	4433
PDR18	P53756	1333	0	4001
MRX7	P53869	86	0	260
ASI2	P53895	289	0	869
FAR11	P53917	953	0	2861
YNL108C	P53929	270	0	812
GPI15	P53961	229	1	763
CEG1	Q01159	459	1	1379
SMA1	Q02651	245	0	737
MFM1	Q02783	413	0	1241
YPL077C	Q02831	240	0	722
MGR3	Q04472	501	0	1505
PEX30	Q06169	523	0	1571
SYO1	Q07395	620	0	1862
THI13	Q07748	340	0	1022
VPS13	Q07878	3144	0	9434
ATG10	Q07879	167	0	503
YOR387C	Q08910	206	0	620
YDL176W	Q12027	708	0	2126
ISU2	Q12056	156	0	470
SGT2	Q12118	346	0	1040
CSF1	Q12150	2958	0	8876
PSH1	Q12161	406	0	1220
BBP1	Q12365	385	1	1157
ARP8	Q12386	881	0	2645
ZPS1	Q12512	249	0	749
YIR021W-A	Q3E739	70	0	212
YDL159W-A	Q3E774	43	0	131
YCR095W-A	Q3E787	52	0	158
VMA9	Q3E7B6	73	0	394
PCC1	Q3E833	88	0	341
YGR174W-A	Q8TGT8	28	0	86
YER175W-A	Q8TGU4	54	0	164
APM4	Q99186	491	0	1475
OST4	Q99380	36	0	110
YPL229W	Q99395	206	0	620
COX6	P00427	148	0	446
IPP1	P00817	287	1	863
STF1	P01098	86	0	260
RPS17A	P02407	136	0	808
ADE4	P04046	510	0	1532
AAC1	P04710	309	0	929
CBP6	P07253	162	0	488
SEC53	P07283	254	1	764
LYS2	P07702	1392	0	4178
MPH3	P0CE00	602	0	1808
COS3	P0CX13	379	0	1139
SSB1	P11484	613	0	1841
STE12	P13574	688	1	2066
VMA2	P16140	517	0	1553
PDA1	P16387	420	0	1262
STE4	P18851	423	0	1271
SPE2	P21182	396	0	1190
VPS34	P22543	875	0	2627
AMS1	P22855	1083	0	3251
MAK31	P23059	88	0	266
PRE8	P23639	250	1	752
SLM5	P25345	492	0	1478
LSB5	P25369	354	0	1064
MYO4	P32492	1471	0	4415
LIP5	P32875	414	0	1244
HES1	P35843	434	0	1304
MRPL38	P35996	138	0	416
SIS2	P36024	562	0	1688
GMH1	P36125	273	0	821
FRM2	P37261	193	0	581
YPT10	P38146	199	0	599
CCZ1	P38273	704	0	2114
BSD2	P38356	321	0	965
MMS21	P38632	267	1	803
YHR020W	P38708	688	1	2066
RRP3	P38712	501	0	1505
SMC2	P38989	1170	1	3512
SSN3	P39073	555	0	1667
CAJ1	P39101	391	0	1175
CAT8	P39113	1433	0	4301
DFP2	P39549	74	0	224
FDO1	P40214	342	0	1028
RPL34B	P40525	121	0	837
PRM2	P40534	656	0	1970
EMC5	P40540	141	0	425
YJL225C	P40889	1758	0	5664
SMK1	P41808	388	0	1166
AGX1	P43567	385	0	1157
BUD27	P43573	796	0	2390
IRC5	P43610	853	0	2561
GUF1	P46943	645	0	1937
IDS2	P46958	469	0	1409
MRX5	P47007	382	0	1148
LCB3	P47013	409	0	1229
GWT1	P47026	490	1	1472
BFA1	P47113	574	0	1724
IBA57	P47158	497	0	1493
XPT1	P47165	209	0	629
GTO1	P48239	356	0	1070
YDL183C	P48569	320	0	962
HSV2	P50079	448	0	1346
CWC23	P52868	283	1	851
TEL2	P53038	688	1	2066
RRT6	P53117	311	0	935
SLD3	P53135	668	1	2006
MST27	P53176	234	0	704
YGR018C	P53211	109	0	329
CPD1	P53314	239	0	719
RNH70	P53331	553	0	1661
SSK2	P53599	1579	0	4739
SNF12	P53628	566	0	1700
YNR014W	P53719	212	0	638
LTO1	P53846	162	1	-
DUG3	P53871	357	0	1073
UBP10	P53874	792	0	2378
MTD1	Q02046	320	0	962
SWP1	Q02795	286	1	860
OAZ1	Q02803	292	0	879
RSC9	Q03124	581	1	1745
JIP4	Q03361	876	0	2630
YDR476C	Q03362	224	0	674
MME1	Q03829	368	0	1106
TY1B-DR1	Q03855	1755	0	-
YDR102C	Q03864	110	0	332
GSF2	Q04697	403	0	1211
FAR10	Q06001	478	0	1436
ATP17	Q06405	101	0	305
YPR172W	Q06608	200	0	602
TY2B-DR3	Q07791	1770	0	-
UBR2	Q07963	1872	0	5618
ISW2	Q08773	1120	0	3362
DDC1	Q08949	612	0	1838
YPL199C	Q08954	240	0	722
CUB1	Q08977	551	0	1655
HSP32	Q08992	237	0	713
CEX1	Q12453	761	0	2285
YDR381C-A	Q3E6R5	114	0	538
YEL077C	Q3E7X8	1277	0	3833
YPR159C-A	Q8TGQ7	33	0	101
YOR032W-A	Q8TGS1	66	0	200
YKL104W-A	A0A8D9UGU6	84	0	-
CYB2	P00175	591	0	1775
TDH1	P00360	332	0	998
CCP1	P00431	361	0	1085
RAS2	P01120	322	0	968
TEF1	P02994	458	0	1376
HTA1	P04911	132	0	398
RPP0	P05317	312	1	938
MST1	P07236	462	0	1388
NUC1	P08466	329	0	989
ERG20	P08524	352	1	1058
YMR013C-A	P0C5Q3	49	0	149
YEL077W-A	P0CX95	160	0	482
HMG2	P12684	1045	0	3137
POL3	P15436	1097	1	3293
KGD1	P20967	1014	0	3044
RNR1	P21524	888	0	2666
QCR9	P22289	66	0	413
MPO1	P25338	174	0	524
POF1	P25576	258	0	776
YCL068C	P25593	260	0	782
CAM1	P29547	415	0	1247
ZIP1	P31111	875	0	2627
PMT2	P31382	759	0	2279
EFT1	P32324	842	0	2528
NIP1	P32497	812	1	2438
SPS19	P32573	292	0	878
HBS1	P32769	611	0	1835
GSP2	P32836	220	0	662
PDR3	P33200	976	0	2930
BCK2	P33306	851	0	2555
PXA2	P34230	853	0	2561
BLI1	P35727	113	0	341
MCD4	P36051	919	1	2759
YKL070W	P36087	169	0	509
SPC34	P36131	295	1	887
UGA2	P38067	497	0	1493
ECM31	P38122	312	0	938
POP8	P38208	133	1	476
MTC4	P38335	694	0	2084
MGE1	P38523	228	1	686
STS1	P38637	319	0	959
ARP1	P38696	384	0	1154
YHR054C	P38780	354	0	1064
SSZ1	P38788	538	0	1616
HRB1	P38922	454	0	1706
HAL5	P38970	855	0	2567
FAA3	P39002	694	0	2084
DSS1	P39112	969	0	2909
TIM17	P39515	158	1	476
STL1	P39932	569	0	1709
SER3	P40054	469	0	1409
PSY2	P40164	858	0	2576
LDO45	P40218	412	0	671
YPL073C	P40323	161	0	485
MLP2	P40457	1679	0	5039
SEC24	P40482	926	1	2780
YRB2	P40517	327	1	983
URM1	P40554	99	0	299
REE1	P40893	198	0	596
OST1	P41543	476	1	1430
SNO3	P43544	222	0	668
YFL019C	P43576	117	0	353
SFT1	P43682	97	1	434
MNN5	P46982	586	0	1760
GPI14	P47088	403	1	1211
YJR154W	P47181	346	0	1040
MSN5	P52918	1224	0	3674
RTF1	P53064	558	0	1676
FMP48	P53233	369	0	1109
COS6	P53344	381	0	1145
EOS1	P53938	366	0	1100
APJ1	P53940	528	0	1586
ARP5	P53946	755	0	2267
ORC3	P54790	616	1	1850
DAK1	P54838	584	0	1754
OLI1	P61829	76	0	230
YPL062W	Q02781	134	0	404
COF1	Q03048	143	1	610
SLD5	Q03406	294	1	884
MSC2	Q03455	724	0	2174
MSH6	Q03834	1242	0	3728
YPR114W	Q06107	315	0	947
PHO92	Q06390	306	0	920
MCP2	Q06567	569	0	1709
TSR2	Q06672	205	0	617
POS5	Q06892	414	0	1244
GUD1	Q07729	489	0	1469
THI73	Q07904	523	0	1571
ULA1	Q12059	462	0	1388
MCD1	Q12158	566	1	1700
TAH18	Q12181	623	1	1871
TY1A-NL1	Q12391	440	0	-
ATG31	Q12421	196	0	590
IZH2	Q12442	317	0	953
YPR064W	Q12492	139	0	419
YAL063C-A	Q3E791	96	0	290
YOR381W-A	Q3E804	55	0	167
SRN2	Q99176	213	0	641
TY1B-NL2	Q99337	1749	0	-
YEL009C-A	A0A023PZF2	135	0	407
ATP8	P00856	48	0	146
INH1	P01097	85	0	257
VAR1	P02381	398	0	1196
RPS9B	P05755	195	0	1000
SPT2	P06843	333	0	1001
PUT2	P07275	575	0	1727
TRP4	P07285	380	0	1142
CHS1	P08004	1131	0	3395
TY1B-PR3	P0C2J1	1755	0	-
