Gene stable ID	Transcript stable ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene start (bp)	Gene end (bp)
ENSPPYG00000025929	ENSPPYT00000029408		A0A2J8X7G8	170654325	170663961
ENSPPYG00000037783	ENSPPYT00000034180		A0A2J8RFS6	4304557	4506313
ENSPPYG00000006091	ENSPPYT00000007201		H2NM42	75604199	75608129
ENSPPYG00000020175	ENSPPYT00000043937		A0A8I5TIL7	16570008	16679727
ENSPPYG00000010007	ENSPPYT00000011640		H2NYW9	39037687	39049809
ENSPPYG00000041247	ENSPPYT00000036978		A0A2J8SXK3	49847986	49853530
ENSPPYG00000030480	ENSPPYT00000053697		A0A2J8VU88	44560317	44569471
ENSPPYG00000039583	ENSPPYT00000053117		A0A8I5YQS5	955905	976275
ENSPPYG00000040579	ENSPPYT00000034585		A0A8I5USK1	41146017	41161552
ENSPPYG00000008686	ENSPPYT00000061193		A0A2J8Y1T2	70880910	70901273
ENSPPYG00000020441	ENSPPYT00000023845		H2PVX9	64013898	64391320
ENSPPYG00000006356	ENSPPYT00000058840		A0A8I5U889	20488299	20565818
ENSPPYG00000030101	ENSPPYT00000045027		A0A2J8RV66	67796565	67808901
ENSPPYG00000029479	ENSPPYT00000047790		A0A8I5TUG2	51573705	51656289
ENSPPYG00000004867	ENSPPYT00000050183		A0A2J8XMV2	98964319	99033426
ENSPPYG00000008651	ENSPPYT00000038726		A0A2J8Y186	68766827	68789619
ENSPPYG00000030760	ENSPPYT00000048146		A0A6D2XFD7	3248312	3272992
ENSPPYG00000009935	ENSPPYT00000011558		H2NYP1	36248946	36266806
ENSPPYG00000007794	ENSPPYT00000009140		H2NS74	101484608	101500128
ENSPPYG00000011234	ENSPPYT00000062240		A0A2J8RAY9	59982262	60060239
ENSPPYG00000010435	ENSPPYT00000012138		H2P095	54615837	54648911
ENSPPYG00000010213	ENSPPYT00000011864		H2NZI0	47121626	47126225
ENSPPYG00000002878	ENSPPYT00000040464		A0A8I5YJH3	182950	192614
ENSPPYG00000039583	ENSPPYT00000052587		A0A8I5TGD5	955905	976275
ENSPPYG00000007540	ENSPPYT00000008860		H2NRG1	51873364	51916368
ENSPPYG00000020441	ENSPPYT00000023846		H2PVY0	64013898	64391320
ENSPPYG00000010435	ENSPPYT00000039960		A0A2J8R5H5	54615837	54648911
ENSPPYG00000016051	ENSPPYT00000018682		H2PHE0	170669699	170670577
ENSPPYG00000007115	ENSPPYT00000008378		H2NQ65	3111098	3113600
ENSPPYG00000006356	ENSPPYT00000061774		A0A8I5TPB7	20488299	20565818
ENSPPYG00000007886	ENSPPYT00000009238		H2NSG3	6652141	6682964
ENSPPYG00000019100	ENSPPYT00000043477		A0A8I5U067	4993311	5226954
ENSPPYG00000037783	ENSPPYT00000036073		A0A6D2W0A6	4304557	4506313
ENSPPYG00000007115	ENSPPYT00000050670		A0A2J8RUU7	3111098	3113600
ENSPPYG00000014433	ENSPPYT00000016789		H2PCF4	42559	70825
ENSPPYG00000010345	ENSPPYT00000012030		A0A2J8U9Z7	51608654	51622570
ENSPPYG00000007296	ENSPPYT00000008583		H2NQQ9	20726177	20752357
ENSPPYG00000011506	ENSPPYT00000013362		A0A2J8RSD0	32739152	32765055
ENSPPYG00000011674	ENSPPYT00000013552		H2P3X5	12032026	12768423
ENSPPYG00000030117	ENSPPYT00000061242		A0A8I5UF25	39065272	39067048
ENSPPYG00000037616	ENSPPYT00000044407		A0A2J8RLF5	148966765	148974870
ENSPPYG00000040948	ENSPPYT00000038631		A0A8I5T9R0	99048362	99049814
ENSPPYG00000003752	ENSPPYT00000004465		H2NEW6	80273386	80335499
ENSPPYG00000005070	ENSPPYT00000036703		A0A2J8XJR8	121239194	121333939
ENSPPYG00000007540	ENSPPYT00000043332		A0A2J8VW55	51873364	51916368
ENSPPYG00000002878	ENSPPYT00000003462		H2NCB4	182950	192614
ENSPPYG00000011506	ENSPPYT00000033028		K7ET96	32739152	32765055
ENSPPYG00000038070	ENSPPYT00000038382		A0A8I5TUT3	41234182	41245616
ENSPPYG00000010214	ENSPPYT00000011866		A0A2J8U7P8	47129964	47131824
ENSPPYG00000020382	ENSPPYT00000023778		H2PVR6	51083084	51133458
ENSPPYG00000008652	ENSPPYT00000010104		H2NUS8	68820765	68825025
ENSPPYG00000003821	ENSPPYT00000004545	Q5RA73	A0A2J8XX72	96596549	96849833
ENSPPYG00000006356	ENSPPYT00000036396		A0A8I5TPB7	20488299	20565818
ENSPPYG00000020496	ENSPPYT00000023911	Q5NVB5	A0A2J8USZ0	71695621	71718775
ENSPPYG00000019446	ENSPPYT00000022680		H2PSW5	73994178	74045275
ENSPPYG00000019100	ENSPPYT00000044414		A0A2J8T0H2	4993311	5226954
ENSPPYG00000008544	ENSPPYT00000009982		H2NUG3	57007446	57072557
ENSPPYG00000031986	ENSPPYT00000045452		A0A8I5TVZ8	101607888	101609432
ENSPPYG00000007116	ENSPPYT00000008379		H2NQ66	3111189	3112741
ENSPPYG00000014453	ENSPPYT00000016809		H2PCH1	1197636	1223824
ENSPPYG00000009378	ENSPPYT00000010933		H2NX01	3454416	3459615
ENSPPYG00000033579	ENSPPYT00000048351		A0A8I5YME0	51660138	51667449
ENSPPYG00000020496	ENSPPYT00000036964		A0A8I5U7I1	71695621	71718775
ENSPPYG00000006776	ENSPPYT00000007999		A0A2J8VX66	70529910	70557984
ENSPPYG00000029977	ENSPPYT00000055026		A0A2J8SXK9	49863975	49871205
ENSPPYG00000007735	ENSPPYT00000009076		H2NS14	24214745	24311408
ENSPPYG00000014453	ENSPPYT00000057442		A0A2J8RG36	1197636	1223824
ENSPPYG00000009046	ENSPPYT00000035362		A0A8I5YRR9	14998771	15050389
ENSPPYG00000007370	ENSPPYT00000048985		A0A2J8VYS0	34416827	34418802
ENSPPYG00000014433	ENSPPYT00000037570		A0A8I5UKA6	42559	70825
ENSPPYG00000005449	ENSPPYT00000060673	Q5R8E5	A0A2J8X8R8	79558970	79706921
ENSPPYG00000003822	ENSPPYT00000004546		H2NF42	96724371	96725561
ENSPPYG00000039284	ENSPPYT00000042476		A0A2J8X7K1	170677854	170727936
ENSPPYG00000019100	ENSPPYT00000039639		A0A2J8T0I9	4993311	5226954
ENSPPYG00000008462	ENSPPYT00000009891		A0A2J8WAD2	47788328	47823144
ENSPPYG00000007370	ENSPPYT00000008666		H2NQY8	34416827	34418802
ENSPPYG00000009046	ENSPPYT00000052291		A0A2J8XH03	14998771	15050389
ENSPPYG00000005449	ENSPPYT00000006454	Q5R8E5	A0A2J8X8Q4	79558970	79706921
ENSPPYG00000005449	ENSPPYT00000006454	Q5R8E5	A0A0A0MXN8	79558970	79706921
ENSPPYG00000010436	ENSPPYT00000012139		H2P096	54674531	54705036
ENSPPYG00000031942	ENSPPYT00000048781		A0A8I5YL81	32788651	32791422
ENSPPYG00000011398	ENSPPYT00000013229		A0A6D2VVQ4	23789687	23814203
ENSPPYG00000039284	ENSPPYT00000058464	Q5RAV0	A0A2J8X7H2	170677854	170727936
ENSPPYG00000020442	ENSPPYT00000023847		A0A6D2WA03	64407728	64413246
ENSPPYG00000002617	ENSPPYT00000003150		H2NBH1	101640230	101651715
ENSPPYG00000006092	ENSPPYT00000007202		H2NM43	75613101	75643840
ENSPPYG00000036317	ENSPPYT00000050576		A0A8I5U9T9	73246240	73400500
ENSPPYG00000008687	ENSPPYT00000010142		H2NUW3	70908484	70918976
ENSPPYG00000011398	ENSPPYT00000046786		A0A2J8UAB0	23789687	23814203
ENSPPYG00000008462	ENSPPYT00000042444		A0A2J8WAD0	47788328	47823144
ENSPPYG00000037770	ENSPPYT00000046035		A0A8I5YUU0	121405212	121406303
ENSPPYG00000010290	ENSPPYT00000048021		A0A2J8U8X9	48996035	49052328
ENSPPYG00000011323	ENSPPYT00000013147		H2P2V7	17130619	17534190
ENSPPYG00000006796	ENSPPYT00000008023		H2NP87	72748544	72825042
ENSPPYG00000009471	ENSPPYT00000039545		A0A2J8R6M4	7067588	7245147
ENSPPYG00000038921	ENSPPYT00000042325	Q5RA42	A0A2J8W418	16689105	16705420
ENSPPYG00000003753	ENSPPYT00000004466		H2NEW7	80453823	80497727
ENSPPYG00000036595	ENSPPYT00000042979		A0A8I5TF13	16331	25717
ENSPPYG00000020442	ENSPPYT00000059812		A0A8I5TMW2	64407728	64413246
ENSPPYG00000009379	ENSPPYT00000010934		H2NX02	3466717	3471912
ENSPPYG00000020497	ENSPPYT00000023912	Q5R7P7	A0A2J8USY6	71721217	71730919
ENSPPYG00000020497	ENSPPYT00000023912	Q5R7P7	A0A0A0MXT0	71721217	71730919
ENSPPYG00000020296	ENSPPYT00000023678		H2PVG8	44414232	44461934
ENSPPYG00000038311	ENSPPYT00000009031	Q5NVS0	A0A2J8VYS4	34435646	34436558
ENSPPYG00000038311	ENSPPYT00000009031	Q5NVS0	H2NRX4	34435646	34436558
ENSPPYG00000008687	ENSPPYT00000010143		H2NUW4	70908484	70918976
ENSPPYG00000007526	ENSPPYT00000008846		H2NRE8	50650224	50723729
ENSPPYG00000006796	ENSPPYT00000057599		A0A2J8VXL1	72748544	72825042
ENSPPYG00000011234	ENSPPYT00000041202		A0A2J8RB03	59982262	60060239
ENSPPYG00000004868	ENSPPYT00000005770		A0A2J8XMI1	99064632	99102009
ENSPPYG00000009046	ENSPPYT00000010560		H2NVZ9	14998771	15050389
ENSPPYG00000003753	ENSPPYT00000057857		A0A2J8S688	80453823	80497727
ENSPPYG00000009471	ENSPPYT00000011036		H2NX99	7067588	7245147
ENSPPYG00000038921	ENSPPYT00000040733		A0A8I5YV08	16689105	16705420
ENSPPYG00000037705	ENSPPYT00000034238		A0A8I5TYH7	3816254	3822252
ENSPPYG00000040925	ENSPPYT00000041136		A0A8I5TPE9	101652711	101652956
ENSPPYG00000009595	ENSPPYT00000058161		A0A8I5U9C1	12418724	12506469
ENSPPYG00000010290	ENSPPYT00000011963		H2NZS7	48996035	49052328
ENSPPYG00000011323	ENSPPYT00000059732		A0A8I5TXT8	17130619	17534190
ENSPPYG00000008687	ENSPPYT00000059239		A0A2J8Y1U0	70908484	70918976
ENSPPYG00000033289	ENSPPYT00000061064		A0A2J8XJG0	121417971	121419062
ENSPPYG00000008462	ENSPPYT00000035449		A0A2J8WAB9	47788328	47823144
ENSPPYG00000038921	ENSPPYT00000041625		A0A8I5TDZ5	16689105	16705420
ENSPPYG00000007526	ENSPPYT00000046508		A0A2J8VVX0	50650224	50723729
ENSPPYG00000008593	ENSPPYT00000010035		A0A2J8Y006	66939278	66979818
ENSPPYG00000006093	ENSPPYT00000007203		H2NM44	75678435	75691015
ENSPPYG00000037705	ENSPPYT00000047448		A0A8I5YR39	3816254	3822252
ENSPPYG00000007424	ENSPPYT00000041227		A0A2J8VU94	44585349	44594450
ENSPPYG00000030823	ENSPPYT00000003464		H2NCB6	194960	216759
ENSPPYG00000010290	ENSPPYT00000054834		A0A2J8U917	48996035	49052328
ENSPPYG00000008167	ENSPPYT00000009552		H2NTB2	25241473	26377003
ENSPPYG00000006777	ENSPPYT00000034076		A0A8I5UTX9	70558573	70562726
ENSPPYG00000004542	ENSPPYT00000005385		H2NHD1	49876672	49883413
ENSPPYG00000008462	ENSPPYT00000059802		A0A2J8WAF5	47788328	47823144
ENSPPYG00000003823	ENSPPYT00000004547		H2NF43	97586115	97598257
ENSPPYG00000007298	ENSPPYT00000008585		H2NQR1	20753993	20756517
ENSPPYG00000008687	ENSPPYT00000036480		A0A2J8Y1T5	70908484	70918976
ENSPPYG00000006208	ENSPPYT00000049559		A0A8I5TD92	87241644	87293216
ENSPPYG00000007882	ENSPPYT00000009234		H2NSF9	6849261	6863282
ENSPPYG00000007734	ENSPPYT00000009075		H2NS13	24313836	24314237
ENSPPYG00000006777	ENSPPYT00000008000		A0A2J8VX75	70558573	70562726
ENSPPYG00000009047	ENSPPYT00000010561		H2NW00	15067672	15068190
ENSPPYG00000019101	ENSPPYT00000022270	Q5RBA3	A0A2J8T0M3	5272756	5280063
ENSPPYG00000019101	ENSPPYT00000022270	Q5RBA3	I6L5C6	5272756	5280063
ENSPPYG00000030932	ENSPPYT00000058604		A0A8I5T1W7	25985	28381
ENSPPYG00000007424	ENSPPYT00000049765		A0A2J8VU99	44585349	44594450
ENSPPYG00000020383	ENSPPYT00000023779		A0A2J8RNR3	51170439	51200445
ENSPPYG00000038921	ENSPPYT00000042091		A0A8I5TW31	16689105	16705420
ENSPPYG00000005072	ENSPPYT00000005999		A0A8I5YM54	121431738	121432724
ENSPPYG00000020498	ENSPPYT00000023913		A0A2J8USZ1	71877879	71878892
ENSPPYG00000011509	ENSPPYT00000013366		A0A6D2WXH3	32793887	32828492
ENSPPYG00000008167	ENSPPYT00000054534		A0A2J8TNF2	25241473	26377003
ENSPPYG00000007298	ENSPPYT00000056633		A0A2J8TKP1	20753993	20756517
ENSPPYG00000007424	ENSPPYT00000047190		A0A8I5UJQ0	44585349	44594450
ENSPPYG00000020383	ENSPPYT00000033825		K7EVH5	51170439	51200445
ENSPPYG00000009595	ENSPPYT00000044789		A0A8I5T0K9	12418724	12506469
ENSPPYG00000019705	ENSPPYT00000050275		A0A2J8UJ58	105497057	105656263
ENSPPYG00000020850	ENSPPYT00000061218		A0A2J8RLG5	148978801	149002309
ENSPPYG00000009741	ENSPPYT00000011337		H2NY36	18613322	18628258
ENSPPYG00000006798	ENSPPYT00000008025		H2NP89	72894058	72894717
ENSPPYG00000032333	ENSPPYT00000035995		A0A8I5U5C2	70918763	70918939
ENSPPYG00000040616	ENSPPYT00000056189		A0A6D2XLE6	34452836	34454169
ENSPPYG00000011234	ENSPPYT00000035185		A0A2J8RB42	59982262	60060239
ENSPPYG00000030701	ENSPPYT00000034731		A0A8I5YNL2	75705587	75731401
ENSPPYG00000020850	ENSPPYT00000024311	Q5R8H3	A0A2J8RLI4	148978801	149002309
ENSPPYG00000020850	ENSPPYT00000024311	Q5R8H3	H2PX57	148978801	149002309
ENSPPYG00000008653	ENSPPYT00000047131		A0A2J8Y165	68830251	68925318
ENSPPYG00000009595	ENSPPYT00000061959		A0A2J8RYG4	12418724	12506469
ENSPPYG00000007424	ENSPPYT00000008730		H2NR42	44585349	44594450
ENSPPYG00000040616	ENSPPYT00000034228		A0A8I5TYR3	34452836	34454169
ENSPPYG00000016053	ENSPPYT00000018684		H2PHE1	170770083	170822540
ENSPPYG00000033922	ENSPPYT00000045465		A0A8I5T1H6	70569248	70570405
ENSPPYG00000011323	ENSPPYT00000053519		A0A8I5T4E8	17130619	17534190
ENSPPYG00000008461	ENSPPYT00000009890		H2NU78	47828428	47829312
ENSPPYG00000019446	ENSPPYT00000041857		A0A2J8WSC7	73994178	74045275
ENSPPYG00000019705	ENSPPYT00000023005		H2PTR4	105497057	105656263
ENSPPYG00000007299	ENSPPYT00000008586		H2NQR2	20759110	20759532
ENSPPYG00000005659	ENSPPYT00000006690		H2NKS1	3833825	3835433
ENSPPYG00000006357	ENSPPYT00000037003		A0A2J8S627	20595462	20631349
ENSPPYG00000020297	ENSPPYT00000039880		A0A8I5TBL9	44419965	44429023
ENSPPYG00000030823	ENSPPYT00000053257		A0A8I5YPX8	194960	216759
ENSPPYG00000006208	ENSPPYT00000007333		H2NMG1	87241644	87293216
ENSPPYG00000007424	ENSPPYT00000044237		A0A2J8VU97	44585349	44594450
ENSPPYG00000011234	ENSPPYT00000013046		H2P2L6	59982262	60060239
ENSPPYG00000034228	ENSPPYT00000061890		A0A2J8VXH1	72979689	72991956
ENSPPYG00000003824	ENSPPYT00000004548		H2NF44	97672441	97697137
ENSPPYG00000007733	ENSPPYT00000009074		H2NS12	24332385	24373338
ENSPPYG00000002618	ENSPPYT00000003151		H2NBH2	101665671	101713190
ENSPPYG00000005450	ENSPPYT00000006455		A0A2J8X8N2	79709133	79769678
ENSPPYG00000005073	ENSPPYT00000006000		H2NJ02	121455202	121472903
ENSPPYG00000008997	ENSPPYT00000055123		A0A6D2WKG8	4504116	4528936
ENSPPYG00000006357	ENSPPYT00000045298		A0A663DBM7	20595462	20631349
ENSPPYG00000040616	ENSPPYT00000035605		A0A2J8VYQ4	34452836	34454169
ENSPPYG00000007814	ENSPPYT00000054381		A0A2J8SPB4	3284652	3330073
ENSPPYG00000014434	ENSPPYT00000016790		A0A2J8RGD5	226788	259351
ENSPPYG00000030701	ENSPPYT00000041321		A0A2J8TLW1	75705587	75731401
ENSPPYG00000009595	ENSPPYT00000050189		A0A2J8RYD1	12418724	12506469
ENSPPYG00000019446	ENSPPYT00000038061		A0A8I5YJG6	73994178	74045275
ENSPPYG00000010052	ENSPPYT00000011689		H2NZ16	41252562	41264714
ENSPPYG00000019705	ENSPPYT00000035415		A0A2J8UJ56	105497057	105656263
ENSPPYG00000006208	ENSPPYT00000054458		A0A2J8SZ08	87241644	87293216
ENSPPYG00000002618	ENSPPYT00000057161		A0A2J8XYP4	101665671	101713190
ENSPPYG00000011234	ENSPPYT00000045681		A0A2J8RB20	59982262	60060239
ENSPPYG00000020297	ENSPPYT00000023679		H2PVG9	44419965	44429023
ENSPPYG00000020500	ENSPPYT00000023915		H2PW41	72461947	72463059
ENSPPYG00000006357	ENSPPYT00000056875		A0A2J8S626	20595462	20631349
ENSPPYG00000007114	ENSPPYT00000040641		A0A2J8R3N9	3203520	3244832
ENSPPYG00000008169	ENSPPYT00000009554		H2NTB4	26470778	26472751
ENSPPYG00000017307	ENSPPYT00000020161		A0A6D2VVN4	3750675	4162390
ENSPPYG00000011399	ENSPPYT00000055537		A0A2J8UAC4	23824316	23827509
ENSPPYG00000010052	ENSPPYT00000040506		A0A2J8RT30	41252562	41264714
ENSPPYG00000017130	ENSPPYT00000057183		A0A8I5YKY5	156678090	156794166
ENSPPYG00000006615	ENSPPYT00000007807		H2NNP0	52610168	52642776
ENSPPYG00000006357	ENSPPYT00000007497		H2NMV0	20595462	20631349
ENSPPYG00000003754	ENSPPYT00000004467		H2NEW8	80660640	81241134
ENSPPYG00000006208	ENSPPYT00000034274		A0A2J8SZ02	87241644	87293216
ENSPPYG00000008653	ENSPPYT00000047196		A0A8I5TJT6	68830251	68925318
ENSPPYG00000009595	ENSPPYT00000011179		H2NXN4	12418724	12506469
ENSPPYG00000010052	ENSPPYT00000048701		A0A8I5U7Z1	41252562	41264714
ENSPPYG00000008997	ENSPPYT00000045466		A0A2J8RFT9	4504116	4528936
ENSPPYG00000017307	ENSPPYT00000041791		A0A8I5TI43	3750675	4162390
ENSPPYG00000007814	ENSPPYT00000009161		H2NS93	3284652	3330073
ENSPPYG00000010291	ENSPPYT00000061296		A0A8I5UR52	49053481	49061143
ENSPPYG00000040865	ENSPPYT00000052711		A0A8I5YKV5	73040384	73041399
ENSPPYG00000006615	ENSPPYT00000057936		A0A8I5TZD3	52610168	52642776
ENSPPYG00000011399	ENSPPYT00000037605		A0A2J8UAB5	23824316	23827509
ENSPPYG00000007114	ENSPPYT00000008377		H2NQ64	3203520	3244832
ENSPPYG00000003754	ENSPPYT00000044065		A0A2J8S663	80660640	81241134
ENSPPYG00000008997	ENSPPYT00000045967		A0A2J8RFU1	4504116	4528936
ENSPPYG00000005450	ENSPPYT00000051703		A0A2J8X8N5	79709133	79769678
ENSPPYG00000009048	ENSPPYT00000010562		H2NW01	15142661	15323775
ENSPPYG00000011399	ENSPPYT00000013230		H2P333	23824316	23827509
ENSPPYG00000007138	ENSPPYT00000008404		H2NQ89	297276	658140
ENSPPYG00000017130	ENSPPYT00000019936		H2PKQ2	156678090	156794166
ENSPPYG00000011323	ENSPPYT00000050206		A0A8I5U161	17130619	17534190
ENSPPYG00000006615	ENSPPYT00000056051		A0A8I5TSH4	52610168	52642776
ENSPPYG00000005450	ENSPPYT00000058607		A0A8I5TGJ9	79709133	79769678
ENSPPYG00000010291	ENSPPYT00000011965		H2NZS9	49053481	49061143
ENSPPYG00000009472	ENSPPYT00000011037		H2NXA0	7305911	7333134
ENSPPYG00000003754	ENSPPYT00000038114		A0A8I5TBX5	80660640	81241134
ENSPPYG00000037184	ENSPPYT00000008668		H2NQY9	34459498	34466637
ENSPPYG00000009595	ENSPPYT00000058872		A0A8I5TUQ6	12418724	12506469
ENSPPYG00000007527	ENSPPYT00000008847		H2NRE9	50730678	50746313
ENSPPYG00000020501	ENSPPYT00000023916		A0A6D2Y9I8	72671777	72672796
ENSPPYG00000002880	ENSPPYT00000003465		H2NCB7	234201	251861
ENSPPYG00000016054	ENSPPYT00000018685		H2PHE2	170833517	170856606
ENSPPYG00000007889	ENSPPYT00000009241		H2NSG6	6865101	6867048
ENSPPYG00000020443	ENSPPYT00000055637		A0A2J8UBJ3	64541637	64553610
ENSPPYG00000011236	ENSPPYT00000013048		A0A2J8RB27	60075132	60086291
ENSPPYG00000017307	ENSPPYT00000043049		A0A8I5YN94	3750675	4162390
ENSPPYG00000014435	ENSPPYT00000016791		H2PCF5	381875	396333
ENSPPYG00000008170	ENSPPYT00000009556		H2NTB6	26485842	26487360
ENSPPYG00000006615	ENSPPYT00000041598		A0A8I5YN92	52610168	52642776
ENSPPYG00000008997	ENSPPYT00000010495		H2NVU0	4504116	4528936
ENSPPYG00000003754	ENSPPYT00000055057		A0A8I5UC18	80660640	81241134
ENSPPYG00000020443	ENSPPYT00000023848		A0A6D2Y9G5	64541637	64553610
ENSPPYG00000007527	ENSPPYT00000048084		A0A2J8VW07	50730678	50746313
ENSPPYG00000016054	ENSPPYT00000033719		K7EV77	170833517	170856606
ENSPPYG00000002880	ENSPPYT00000036595		A0A8I5TLG5	234201	251861
ENSPPYG00000008653	ENSPPYT00000010105		H2NUS9	68830251	68925318
ENSPPYG00000020852	ENSPPYT00000024314		H2PX60	149003177	149022555
ENSPPYG00000020384	ENSPPYT00000023780		H2PVR8	51424312	51466228
ENSPPYG00000007953	ENSPPYT00000041143		A0A8I5TKU2	8058053	8063893
ENSPPYG00000006070	ENSPPYT00000007176		A0A2J8W4Y8	73453218	73485115
ENSPPYG00000007889	ENSPPYT00000051075		A0A8I5TDH5	6865101	6867048
ENSPPYG00000004544	ENSPPYT00000005387		H2NHD3	49929224	49936629
ENSPPYG00000020502	ENSPPYT00000023917		H2PW43	72933317	72934318
ENSPPYG00000008460	ENSPPYT00000009889		H2NU77	47850239	47879563
ENSPPYG00000041131	ENSPPYT00000049106		A0A8I5UUS4	12564638	12567241
ENSPPYG00000031355	ENSPPYT00000049901		A0A6D2WR43	74119858	74142996
ENSPPYG00000033171	ENSPPYT00000011967		H2NZT1	49093869	49094981
ENSPPYG00000009742	ENSPPYT00000055650		A0A2J8T5X8	18628496	18631849
ENSPPYG00000007732	ENSPPYT00000009073		H2NS11	24394627	24422340
ENSPPYG00000006779	ENSPPYT00000050164		A0A8I5YRA7	70577425	70600441
ENSPPYG00000007425	ENSPPYT00000008731		H2NR43	44597924	44677632
ENSPPYG00000006070	ENSPPYT00000035958		A0A2J8W4Y3	73453218	73485115
ENSPPYG00000010437	ENSPPYT00000034867		A0A2J8R5G9	54715236	54757548
ENSPPYG00000008074	ENSPPYT00000009450		A0A2J8R455	68567	69868
ENSPPYG00000020298	ENSPPYT00000023680	Q5RBP8	A0A2J8WIG1	44466442	44472146
ENSPPYG00000004544	ENSPPYT00000038284		A0A2J8SXK5	49929224	49936629
ENSPPYG00000002619	ENSPPYT00000003152		H2NBH3	101730255	101750712
ENSPPYG00000011400	ENSPPYT00000013231		H2P334	23892127	23903380
ENSPPYG00000010437	ENSPPYT00000012140		H2P097	54715236	54757548
ENSPPYG00000008594	ENSPPYT00000010036		H2NUL4	66991228	67020538
ENSPPYG00000041036	ENSPPYT00000009093		H2NS29	34468953	34470104
ENSPPYG00000008171	ENSPPYT00000009557		H2NTB7	26501341	26503219
ENSPPYG00000033961	ENSPPYT00000060166		A0A2J8Y1T4	70926634	70934376
ENSPPYG00000008545	ENSPPYT00000042481		A0A2J8UZU8	57137996	57156927
ENSPPYG00000041602	ENSPPYT00000011966		H2NZT0	49106025	49107137
ENSPPYG00000006095	ENSPPYT00000007205	Q5RDL2	A0A2J8TLR2	75733415	75764533
ENSPPYG00000017307	ENSPPYT00000037305		A0A2J8SRD0	3750675	4162390
ENSPPYG00000033961	ENSPPYT00000034171		A0A2J8Y1V0	70926634	70934376
ENSPPYG00000007953	ENSPPYT00000009307		H2NSM9	8058053	8063893
ENSPPYG00000006358	ENSPPYT00000061500		A0A8I5U216	20615885	20654953
ENSPPYG00000009742	ENSPPYT00000011338		A0A2J8T5Y4	18628496	18631849
ENSPPYG00000007300	ENSPPYT00000037674		A0A2J8TKR0	20760138	20779701
ENSPPYG00000029467	ENSPPYT00000033057		K7ETC3	12596597	12627766
ENSPPYG00000019102	ENSPPYT00000022271		H2PRU3	5281046	5284292
ENSPPYG00000008393	ENSPPYT00000009818		A0A2J8RF61	49818833	49839512
ENSPPYG00000008545	ENSPPYT00000009983		H2NUG4	57137996	57156927
ENSPPYG00000030060	ENSPPYT00000059837		A0A8I5T7Y4	44473848	44475070
ENSPPYG00000033961	ENSPPYT00000055032		A0A2J8Y1X8	70926634	70934376
ENSPPYG00000003755	ENSPPYT00000004469		H2NEX0	81349707	81453915
ENSPPYG00000011237	ENSPPYT00000042690		A0A8I5U2C9	60109801	60112583
ENSPPYG00000006779	ENSPPYT00000040701		A0A8I5TEC2	70577425	70600441
ENSPPYG00000009742	ENSPPYT00000039505		A0A8I5YMT2	18628496	18631849
ENSPPYG00000008545	ENSPPYT00000045897		A0A2J8UZV6	57137996	57156927
ENSPPYG00000008393	ENSPPYT00000037973		A0A8I5TAE3	49818833	49839512
ENSPPYG00000008596	ENSPPYT00000010038		H2NUL6	67021373	67026575
ENSPPYG00000039258	ENSPPYT00000060806		A0A2J8X7I3	170924744	170926313
ENSPPYG00000007732	ENSPPYT00000042185		A0A8I5TTE7	24394627	24422340
ENSPPYG00000038827	ENSPPYT00000052062		A0A8I5U8V4	34471839	34472793
ENSPPYG00000008230	ENSPPYT00000009622		A0A6D2WY82	34494085	34522358
ENSPPYG00000007953	ENSPPYT00000052722		A0A2J8RWA5	8058053	8063893
ENSPPYG00000011323	ENSPPYT00000052436		A0A2J8UKQ3	17130619	17534190
ENSPPYG00000029480	ENSPPYT00000009555		H2NTB5	26529452	26530853
ENSPPYG00000011237	ENSPPYT00000013049		H2P2L9	60109801	60112583
ENSPPYG00000008393	ENSPPYT00000053526		A0A8I5U8R4	49818833	49839512
ENSPPYG00000029421	ENSPPYT00000049717		A0A8I5YML4	74164855	74268881
ENSPPYG00000019102	ENSPPYT00000052480		A0A2J8T0H4	5281046	5284292
ENSPPYG00000034610	ENSPPYT00000040606		A0A2J8SZ06	87295264	87302643
ENSPPYG00000020444	ENSPPYT00000033417		K7EUD1	64576932	64583582
ENSPPYG00000008230	ENSPPYT00000033966		K7ETK8	34494085	34522358
ENSPPYG00000007300	ENSPPYT00000008587		H2NQR3	20760138	20779701
ENSPPYG00000008690	ENSPPYT00000010145		H2NUW5	71053596	71054273
ENSPPYG00000008073	ENSPPYT00000009449		H2NT13	168498	198681
ENSPPYG00000006358	ENSPPYT00000007498	Q5R6Z1	A0A2J8S613	20615885	20654953
ENSPPYG00000014436	ENSPPYT00000016792		H2PCF6	401639	418709
ENSPPYG00000011237	ENSPPYT00000040888		A0A2J8RB23	60109801	60112583
ENSPPYG00000007890	ENSPPYT00000061180		A0A2J8RX95	6867258	6870034
ENSPPYG00000002620	ENSPPYT00000003153		A0A2J8XYQ6	101751333	101759312
ENSPPYG00000008073	ENSPPYT00000058149		A0A8I5UPP8	168498	198681
ENSPPYG00000020503	ENSPPYT00000023918		H2PW44	73149134	73156119
ENSPPYG00000019102	ENSPPYT00000041646		A0A2J8T0R2	5281046	5284292
ENSPPYG00000033236	ENSPPYT00000034672		A0A2J8U8Z3	49127354	49131233
